
PAU;I'm going to xxx here 
ROB;no let go 
PAU;I want that boat Robert 
PAU;that's mine isn't it 
ROB;put it down with yours 
ROB;look at this 
ROB;it's going a bit higher 
ROB;it's right up to space 
ROB;I'll make it go higher 
ROB;and it's right up to space 
ROB; 
PAU;look how I'm making this up to space 
ROB;that's a SeaRocket landing 
ROB; 
PAU;is it come down from space 
ROB;it's landing 
ROB; 
ROB;it's going to crash 
PAU;they're all finished there with the rocket 
ROB; 
PAU;I'm going to get this xxx man 
UNK; 
PAU;hey set these houses up 
ROB;no don't start doing they xxx on it 
ROB;we've gotto make all this tidy 
ROB;I want one of a handle 
ROB;oh no 
MOT;yes I haven't got none with sticks 
PAU;oh I've had they before 
ROB;I was thinking of iced lollies 
MOT;I haven't got none of them Robert 
MOT;I've got IcedPops 
MOT;here you are 
MOT;xxx one no not one of they a white one 
ROB;I want a blue one 
MOT;you awkward devils 
MOT;why don't you have the color that's easiest to get out 
MOT;not pick and choose 
ROB;white xxx 
ROB;it broke 
MOT;have one that's easier to get out then 
PAU;you've got the same one as me ;%add to R
ROB;who cares 
ROB;xxx 
ROB;that washes all the juice out 
MOT;you sound asif you're enjoying that 
PAU;what's in that box 
ROB;sweets 
PAU;that's a fairy 
ROB;I didn't think fairies comes in the morning 
PAU;they do 
ROB;there may be one in a minute 
PAU;incase anybody loses their tooth 
PAU;Darren 
PAU;if me get a tool set out will you play 
PAU;will you 
PAU;xxx 
PAU;Darren is that your fish in that out there 
PAU;xxx 
PAU;I've got a fairy 
PAU;over there look 
PAU;whose xxx 
ROB;you falled down off that bike when you was trying to ride it because I was going out ;%add to P
ROB;you fell down off that bike 
ROB;I can ride that bike 
STP;have you put the kettle on Stephen 
STE;no 
STP;well you should have had shouldn't you 
UNK;what do you want 
UNK;alright then 
UNK;what's that 
UNK;she's just gone down to her working place 
UNK;she won't be long 
UNK;she'll come back in a minute 
UNK;are you watching it now Darren 
UNK;what's on then 
UNK;right 
UNK;downstairs again Darren 
UNK;alright 
ROB;it is 
PAU;how do you know 
ROB;loo 
PAU;oh yeah it is 
ROB;apes 
PAU;it is the monster film on 
UNK;Robert 
ROB;what 
UNK;what do you want beef burgers and beans 
ROB;yes beef burgers and beans 
ROB;not chips 
ROB;me haven't got none 
ROB;look at he Darren 
ROB;it is 
UNK;oh I must have a look at that 
PAU;watch out there's an ape coming over 
ROB;what are those called 
PAU;bronters 
ROB;where is it 
ROB;xxx 
UNK;come on 
UNK;eat up boys 
UNK;I'm wants to wash up 
ROB;oh 
UNK;let's have it eaten properly 
UNK;or I'm going to get my hair off in a minute 
UNK;put it down 
UNK;xxx twenty minutes 
UNK;I was going to give you a piece of bread and jam 
UNK;you can't eat that 
UNK;you xxx 
UNK;xxx stop that 
UNK;Darren stop kicking that machine and turn the other way 
UNK;xxx eaten xxx 
MOT;that's that's right 
ROB;what you doing 
MOT;hope you don't sick all down Mummy's clean clothes again 
MOT;you usually do 
MOT;when I've just been changed 
ROB;no he's not 
MOT;just give him it 
ROB;I'm Starsky you're 
ROB;get Mummy a bib 
MOT;who's that at the door 
ROB;Mum 
ROB;Ma it's for you 
ROB;Ron I think 
RON;it's only me Doll 
MOT;yes come on in Ron 
RON;haven't you gone yet 
ROB;no 
ROB;me got a stay home today 
RON;xxx 
ROB;me gotto stay home today 
RON;anything different 
MOT;no not yet 
ROB;seen the baby 
RON;oh you've done the little boats today 
RON;you've gone bloody boat mad 
MOT;xxx red and green and I give her let 
MOT;and her next door neighbor wants a red and a green so how much do you charge for yours 
RON;how much do I charge 
MOT;yes 
RON;one pound seventy five 
MOT;one pound seventy five 
MOT;I don't know how much 
RON;well I charged a bit less xxx you know 
MOT;well I let our mum have it you see 
MOT;I gave her hers 
RON;yes yes 
MOT;a space ship because he liked the basket 
RON;where you getting the kite 
RON;xxx 
MOT;I've gotto go down Cossham and buy it 
RON;oh 
MOT;one pound fifteen a sheet 
MOT;I gets well I think I managed to get 
MOT;you didn't do it yours was 
MOT;what was yours 
MOT;eighteen by twelve was it 
ROB;our daddy sells it 
MOT;no 
RON;no mine was 
RON;what for the boat 
RON;about seventeen and a half wasn't it 
ROB;can you talk 
MOT;that's right yes 
MOT;he manages to get sixteen by twelve 
MOT;there's twenty four across 
MOT;and if we'd have done seventeen and a half 
MOT;that's right the same size as yours 
ROB;me me and you's Starsky and Hutch right 
ROB;right I'm Starsky 
ROB;I'm Starsky 
ROB;you're Hutch 
ROB;you don't need to talk in there 
ROB;you don't need to go in there 
ROB;come out 
ROB;I drive 
ROB;Starsky drives 
ROB;no they have they only got one car 
ROB;they still got a orange one 
ROB;yeah but we're not playing that one 
ROB;xxx 
ROB;you're his friend 
MOT;don't do that 
ROB;what 
ROB;what's coming down here 
ROB;Ma what's all this 
ROB;come down here 
RON;it's off here 
MOT;xxx 
MOT;that's the club stuff gotto go back 
MOT;when it gotto go back 
ROB;that's a what do you call it 
MOT;thursday 
ROB;yes 
ROB;xxx 
ROB;ah 
MOT;do you want a drink 
MOT;you've gotto have a little drop 
MOT;come on 
ROB;what's he doing Stevie boy 
ROB;has you done the top one 
ROB;I'll get this off incase you drop this in 
ROB;I'd better get this off better'd I Ma 
MOT;
ROB;because this is mummie's best dish thing 
ROB;where shall I put it 
ROB;ah 
MOT;don't play with them 
MOT;that's all you wanted to get that off for is to play with those Pampas 
ROB;whey 
ROB;I didn't know they were called that 
ROB;I called them whey 
ROB;xxx 
MOT;he's finished filling his pants up old Stevie 
MOT;xxx 
ROB;gotto get my money box down 
ROB;my money box got money in 
ROB;don't shove it all on one thing like that 
ROB;Ma he hasn't gotto shove it all on one thing like this has he 
ROB;Ma 
MOT;shall I do that a minute 
ROB;weed  
ROB;a weed  
ROB;Mum a weed 
MOT;you've gotto keep the key 
ROB;this is my money 
MOT;whose money is it 
MOT;is it yours or not 
ROB;yes it was 
ROB;I had it a long time 
MOT;you'd say it was yours even if it wasn't 
MOT;it's Nicola's rubbish 
ROB;no 
ROB;mine 
ROB;that was mine in there 
MOT;alright alright 
ROB;that's not mine 
ROB;all the rest is mine 
ROB;the Saint Christopher is 
MOT;that's my xxx radio 
ROB;that's Nicola's little radio 
MOT;come on 
MOT;that's all there is 
ROB;I got xxx 
MOT;come on then 
MOT;there's nothing else in there xxx 
ROB;xxx 
MOT;don't shake them around Darren 
MOT;all the fluff'll come off of them 
MOT;I said don't be so rude 
ROB;twelve 
MOT;come on 
MOT;let's have it 
MOT;have you finished polishing up there now 
MOT;right 
MOT;let's put these back now 
ROB;I've got twenty seven and a half pence 
ROB;I've gotto put my Saint Christopher up 
ROB;put my Saint Christopher on Ma 
MOT;what 
MOT;whose Saint Christopher is it 
MOT;where's yours to 
MOT;what about these keys then now 
MOT;come on 
MOT;are they just put back any how 
ROB;that's Darren's 
ROB;that's Darren's 
MOT;and you're going aswell 
MOT;got xxx all over your trousers 
MOT;that's you 
MOT;Darren leave this stuff alone there 
MOT;that's mine 
MOT;you've got your own toys to play with 
ROB;just a little bit more now 
MOT;yes 
MOT;no more now 
MOT;what 
MOT;just swill this nappie through xxx 
MOT;don't think nanny oughtto have brought you one of them 
MOT;waste of money really 
ROB;bought him what 
MOT;that Darren's 
MOT;you ain't going to wear it now 
MOT;mummie wears hers look 
MOT;can't even take mine off 
MOT;no 
MOT;I'm going to put it upstairs 
MOT;where's your Saint Christopher gone 
MOT;what have you done with that then 
MOT;xxx 
ROB;my dickie bow 
MOT;xxx upstairs 
ROB;Ma can you make me a dickie bow 
MOT;what 
ROB;dickie bow 
ROB;I haven't got one 
MOT;what are you writing on Darrenie 
ROB;xxx keep it 
ROB;yes what you think this is now 
ROB;something for sleeping in 
MOT;xxx bed Darren 
ROB;I've gotto take this xxx out 
ROB;that's yours 
ROB;xxx 
ROB;I going to twist this gun with all this gun powder down here so it'll blow it up 
ROB;look at he 
ROB;no it won't cause you they'll be off with you 
ROB;xxx 
ROB;he'll never be xxx 
ROB;oh stop it 
ROB;I'll blow yours up again 
ROB;I'm not going to play that 
ROB;I've gotto set all of mine up 
ROB;you look at he 
ROB;xxx 
ROB;no don't 
ROB;that's that's to go on the mummie 
ROB;that's the chief's baby 
ROB;ain't got the xxx 
ROB; 
ROB;oh don't be cruel 
ROB;it's a boy baby 
ROB;and you will never get him to grow up for a cow Indian 
ROB;cowboy indian I mean 
ROB;ah xxx I'm going to put all the xxx 
ROB;he'll kill all 
ROB;xxx 
ROB;look at he 
ROB;xxx 
ROB;where's his xxx 
ROB;look at this then 
ROB;I shot a hole in a bloke 
ROB;xxx xxx 
ROB;look at he 
ROB;xxx 
ROB;here you are 
ROB;xxx xxx 
ROB;shut up someone here 
ROB;xxx 
ROB;you wait 
ROB;mine'll kill all yours 
ROB;look at he xxx 
ROB;this is my one 
ROB;Darren 
ROB;yeh you haven't gotto have cowboys 
ROB;I've gotto have one Indian 
ROB;no 
ROB;that's right cause I've killed him 
ROB;he shot 
ROB;he blew you up 
ROB;I'm not playing 
ROB;not with this gun 
ROB;you get you can have a machine gun outof this one 
ROB;I shot yours 
ROB;right 
ROB;here's a new one 
ROB;he's gong to be dead 
ROB;yes it does 
ROB;that other one is though what's lying down 
MOT;xxx from the door 
ROB;what 
MOT;why don't you put them back 
ROB;your blooming 
ROB;it never 
ROB;I'm sure it was you 
ROB;cause you were winner once and I was 
ROB;I blooming shot your other man 
ROB;oh I got a million 
MOT;shut up you two 
ROB;yes but I shot I shot the last man he had left 
ROB;and he said he was still blooming alive again 
ROB;and another thousand bullets went in him and he never died 
ROB;no they isn't 
ROB;they shot one 
ROB;they did 
ROB;I'm not playing 
ROB;he's already blooming dead 
ROB;a thousand bullets went in that giant 
ROB;he's dead 
ROB;he's dead Darren 
ROB;he's dead that one 
ROB;I'm not playing 
ROB;you blooming xxx 
ROB;you wait 
ROB;I'm going to smash you in the teeth you know 
ROB;alright you asked for one 
ROB;alright 
ROB;give you a fight though xxx 
ROB;he asked for a fight now Mummy 
ROB;and I don't if Darren 
MOT;don't start 
MOT;not yet 
MOT;till half past one the lady said 
MOT;don't be so silly 
ROB;the big hand the little hand's gotto go on the one now 
ROB;that's the blooming twelve 
MOT;washing the baby's nappies 
MOT;look 
MOT;that's only the belt isn't it 
ROB;xxx 
MOT;well you shouldn't keep pulling it should you 
MOT;let me tuck your jumper in 
MOT;you're not going to take it off yet 
MOT;oh it don't hurt that much 
ROB;Ma Darren's taking it off 
MOT;don't take it off Darren 
MOT;it wouldn't hurt if you didn't keep pulling it 
MOT;you'll break it in a minute 
MOT;and the lady'll tell you off 
MOT;look 
ROB;put it on him Mum 
MOT;well then carry it around wherever you goes 
ROB;xxx 
MOT;don't pull it 
ROB;I'll have it on 
MOT; freezer 
MOT;I wants it all used up because Mummy wants to defrost her freezer and go down and get some more for Christmas 
MOT;what 
MOT;Darren don't start eating it yet 
MOT;I'm going to give you your vegetables 
MOT;what 
MOT;I've thrown it all over me hand today 
MOT;I said I've put more of it all over my hand 
MOT;right who wants who wants sprouts 
MOT;who wants carrots 
MOT;right 
MOT;do you want carrots Darren 
ROB;yeh 
MOT;yeah 
MOT;but sometimes you don't want them do you 
MOT;do you want sprouts Robert 
MOT;well do you or don't you 
MOT;make up your mind 
MOT;yes 
ROB;one 
MOT;one 
MOT;not worth having 
MOT;what's he slimming 
ROB;I'm very thin 
ROB;xxx 
ROB;well Darren used to be fat 
ROB;like his 
ROB;I'm not 
ROB;I'm thin 
MOT; 
ROB;I'm full 
ROB;Fatty and Thinny went out one day 
ROB;Fatty blew off and 
ROB;Fatty and Thinny went out one day 
ROB;Fatty blew off 
ROB;no Fatty blew off and Thinny took off 
MOT;alright Darren 
ROB;is that enough 
MOT;alright 
MOT;alright 
ROB;Mum they could still hear it on there mind cause it's right by Darren 
ROB;yeh 
ROB;the lady's turning it on tonight so we'll be able to hear it 
ROB;isn't Mum 
MOT;right 
MOT;peas 
ROB;yeh 
MOT;mushy peas 
ROB;gushy peas 
MOT;a what 
MOT;towel 
MOT;tea towel 
ROB;go on 
ROB;wear it 
ROB;you've gotto take it off in a minute anyway 
ROB;it's nearly on the one 
ROB;it isn't 
ROB;that's on the two 
ROB;it's gotto go on the one now 
ROB;that's on the twelve 
ROB;it's gotto go on the one 
MOT;alright 
ROB;look they'll turn that on tonight 
ROB;they'll hear that on the tape recorder 
ROB;xxx 
ROB;no 
ROB;xxx 
ROB;why don't you wear it D 
MOT;he's woke for his dinner aswell 
MOT;xxx 
ROB;D 
ROB;go on 
ROB;it won't hurt you now 
MOT;he says I can't wait for my dindins 
MOT;where is it Ma 
ROB;Ma I dropped this so what shall I do 
MOT;what 
ROB;I dropped xxx 
MOT;leave it on your plate 
ROB;I'll chuck it in the bin 
MOT;alright chuck it in the bin 
MOT;alright Steve 
MOT;alright 
MOT;xxx 
MOT;says I can't wait for mine Mum 
MOT;where is it 
ROB;what's they in here 
MOT;ready frozen chips 
ROB; 
ROB;
MOT;yes 
MOT;how's that then 
ROB;cause it it still wasn't me 
ROB;it was Nicola or somebody else 
MOT;I should keep away from her then 
ROB;xxx 
ROB;he don't know he got me into trouble 
ROB;only once that was 
ROB;xxx 
ROB;he told I he told me to spit 
ROB;and I said no 
ROB;and and 
ROB;and Nicola came 
ROB;right 
ROB;and she thought it was me that was spitting 
ROB;but it was Paul 
MOT;what again 
ROB;yeh 
MOT;what thought it was and it wasn't 
FAT;well you're too fond of dafty things Robert 
FAT;and you can't do as your told when you're told so xxx 
MOT;from right in his throat xxx ears 
ROB;what do you call him xxx 
ROB;
MOT;what's this xxx 
MOT;what's that hanging down 
ROB;a piece of wool 
MOT;I thought you had ribbon in your hair 
ROB;Ma can I have another cake 
ROB;what 
ROB;how much 
MOT;one 
MOT;up on your bed 
FAT;you never stop 
FAT;hello sailor 
FAT;how's you 
FAT;hello sailor 
ROB;Dad you saw my new tank 
FAT;yeh but you don't deserve it though 
ROB;xxx 
MOT;there 
FAT;what you mean another big thing 
ROB;xxx 
MOT;you're going to have a surprise cause you ain't going to get nothing 
MOT;
MOT;nothing there 
MOT;
MOT;xxx 
FAT;xxx 
MOT;what 
MOT;xxx 
MOT;xxx 
MOT;nothing 
MOT;
ROB;Mum 
MOT;nothing 
ROB;xxx 
ROB;say the word 
ROB;nothing for his 
MOT;nothing for yours 
ROB;xxx 
ROB;say the word 
ROB;what's for me and what's for Darren 
MOT;I don't know what Darren's going to have 
MOT;cause he keeps saying so many things 
ROB;who he 
ROB;what's mine then 
MOT;he keeps saying busy bodies army lorries Indian suits 
MOT;soldiers 
ROB;Ma what's mine 
ROB;what's mine begin with 
ROB;no what are you ordering me 
ROB;money 
ROB;what 
MOT;money 
MOT;xxx 
ROB;Ma Ma 
ROB;say the word 
MOT;I don't know what I'm going to get you yet 
MOT;army lorry 
MOT;you've got army lorry 
ROB;no Mummy's choosing 
MOT;xxx 
MOT;oh 
MOT; 
UNK; 
MOT; 
MOT;xxx 
UNK;xxx 
MOT;
MOT; 
MOT;come on 
FAT;xxx 
FAT;ah no no 
MOT;daddy's tea xxx 
UNK;three 
UNK;four 
UNK;put it in the rubbish bin 
MOT;xxx 
MOT;there 
MOT;don't put your fingers all over the mirror 
MOT;I've cleaned it 
MOT;don't put your fingers all over the mirror  
MOT;oh it didn't hurt you 
MOT;it missed you 
MOT;it didn't even touch you 
MOT;great sissie 
MOT;do you want to go to bed 
MOT;
MOT;sleepy 
MOT;sleepy 
MOT;Debbie's going to bed now 
MOT;sleepy  
MOT;mind your head 
MOT;you've been left on your own 
MOT;do you want a drink 
MOT;do you want a drink 
MOT;no 
MOT;feet together 
MOT;feet up 
MOT;xxx 
MOT;xxx 
UNK;upsadaisy 
MOT;do you want any more 
MOT;oh dear 
MOT;never mind 
MOT;no 
MOT;no you've got your books 
MOT;leave mummie alone 
MOT;no 
MOT;you read your own 
MOT;no 
MOT;hey 
MOT;no 
MOT;mine 
MOT;mine 
MOT;mine  
MOT;that's Debbie's 
MOT;this is mine 
MOT;whose is that 
MOT;is that yours 
MOT;say mine 
MOT;
MOT;that's lovely 
MOT;mind the television 
MOT;now 
MOT;mind 
MOT;yes you stand on this one where I can see you 
MOT;no 
MOT;no 
MOT;stand on that one or nothing at all 
MOT;you'll fall off 
MOT;stand on the chair 
MOT;no  
MOT;put it on the chair 
UNK;a white polar bear 
MOT;careful 
MOT;eat your apple then 
MOT;don't you want any more 
MOT;you are a waster 
MOT;do you want your apple 
MOT;there 
MOT;you eat it up 
MOT;what's the matter 
MOT;did you bang your head 
MOT;oh dear 
MOT;oh dear dear dear 
MOT;naughty table 
MOT;come on 
MOT;let's take these in the other room 
MOT;someone's going to get bruised out here in a minute 
MOT;Margaret hasn't said anything about child minding has she 
FAT;she hasn't said anything to me 
FAT;that other woman gives Matthew his dinner and his tea 
MOT; 
MOT;they have things like risotto 
MOT;I said to Matthew 
MOT;what did you have for tea 
MOT;he said 
MOT;risotto  
MOT;funny thing to give a child isn't it 
FAT;
MOT;well I suppose a child 
MOT;I mean she eats funny things doesn't she 
FAT; noise 
FAT; 
MOT;take that spade out 
MOT;it's dirty 
MOT;take it out in the garden 
MOT;come on 
MOT;I don't want it in here please 
MOT;what 
MOT;that's it 
MOT;what 
MOT;get outof here 
MOT;yeh that's ticking 
MOT; 
MOT;let me see your toes 
MOT;you've got some mud on them 
MOT;stand up 
MOT;oh Debbie 
MOT;in your bedroom 
MOT;go on 
MOT;cmon turn around 
MOT;come on turn around 
MOT; everywhere 
MOT;you've got mud everywhere 
MOT;don't stand on the mud 
MOT;don't stand on the mud 
MOT;alright 
MOT;push 
MOT;there 
MOT;
MOT;there's no mud there 
MOT;now come on 
MOT;stop it 
MOT;or you'll stay in 
MOT;eat your meat up 
MOT;cmon 
MOT;don't play with it 
MOT;now come on 
MOT;stop messing about 
MOT;that's better 
UNK;it's only bread and butter 
UNK;alright 
MOT;I'll wipe your hands in a minute 
MOT;when you've finished 
MOT;you're greasy 
MOT;greasy 
MOT;dirty 
MOT;stop it 
MOT;cmon 
UNK;eat it up 
MOT;yes 
MOT;Debbie don't mess about please 
MOT;come on quick 
MOT;one more 
MOT;yes 
MOT;one more 
MOT;yes  
MOT;yyy 
MOT;don't you dare 
MOT;alright 
MOT;you'll have another one then 
MOT;Debbie 
MOT;Debbie 
MOT;extension eight twenty eight please 
MOT;yes I will thankyou 
MOT;yes please 
MOT;mummie have one 
MOT;thankyou 
MOT;popcorn 
MOT;oh 
MOT;you're heavy you are 
MOT;you're heavy 
MOT; 
MOT;I wish you'd wipe your feet before you keep going in there 
MOT;I wish you'd wipe your feet before you keep going in 
MOT;you mustn't pull Mummy's plant up love 
MOT;it's what Granny gave me 
MOT;stop it 
MOT;got mud in your shoes 
MOT;right 
MOT;if you put your feet in the mud once more 
MOT;then you go in 
MOT;and you stay in 
MOT;alright 
MOT;now you're not to put your feet in there stupid 
MOT;Debbie 
MOT;there we are stop blowing 
MOT;keep your slippers on if you want to stay in 
MOT;mud's gone 
MOT;outof the way 
MOT;get out the way 
MOT;yes 
MOT;you put your slipper back on or you go back in 
MOT;mud's gone 
MOT;mud's gone 
MOT;go and see if PlaySchool's on 
MOT;no leave it Debbie 
MOT;I don't want it indoors 
MOT;glasses like Granny's 
MOT;see the dolly 
MOT;there's the dolly 
MOT;and there's a little lorry 
MOT;and 
MOT;oh what's that 
MOT;
MOT;popgun 
MOT;oh what's that 
MOT;that's right 
MOT;sin the boat 
MOT;what's that there 
MOT;
MOT;what is it 
MOT;just a minute 
MOT;what's that in there 
MOT;what's the boat in 
MOT;what's this 
MOT;water 
MOT;yes that's right 
MOT;oh what's that 
MOT;dog 
MOT;and that's a girl 
MOT;and that's a boy 
MOT;boy 
MOT;quick 
MOT;let's have a look 
MOT;yes 
MOT;xxx 
MOT;are you eating all your tea now 
MOT;eat that meat up 
MOT;just a minute 
MOT;I'll cut the meat up 
MOT;xxx 
MOT;you don't like it love 
MOT;look 
MOT;look 
MOT;bag bag of fat you are 
MOT;big bag of fat 
MOT;you'll get home about the same time then will you 
MOT;tonight 
MOT;xxx 
MOT;yes 
MOT;
MOT;that's your tights 
MOT;and your jeans 
MOT;that's right 
MOT;oh 
MOT;jeans on 
MOT;yes 
MOT;I've got my jeans on 
MOT;xxx 
MOT; 
MOT;now you just stop it 
MOT;Debbie love 
MOT;get off that table please 
MOT;get off 
MOT;now leave it alone 
MOT;don't touch it 
MOT;come on 
MOT;get off 
MOT;there we are 
MOT;xxx 
MOT;
MOT;was cleaning the mirror 
MOT;cleaning the mirror 
MOT;right 
MOT;yes 
MOT;pick it up with your fingers it's easier 
MOT;
MOT;nice 
MOT;four o'clock 
MOT;oo 
MOT;do you want to go out in the garden again 
MOT;go and get your coat from the bedroom then please 
MOT;go and get your coat from your bedroom 
MOT;yes it's in your bedroom 
MOT;go and get it 
MOT;go out in the garden  
MOT;what 
MOT;you've got no right to climb up there anyway 
MOT;well there's your mackintosh 
MOT;that's what you went for 
MOT;
MOT;no 
MOT;you'll fall over it 
MOT;you will 
MOT;
MOT;oh 
MOT;what 
MOT;xxx 
MOT;what do you want for dinner 
MOT;you're bound to have something 
MOT;xxx we'll both come over here xxx stop mucking about 
MOT;Debbie 
MOT;keep still 
MOT;what 
MOT;it's not 
MOT;it's mine 
MOT;no 
MOT;Debbie 
MOT;will you sit up at the table properly 
MOT;stop mucking about 
MOT;
MOT;sit up to the table properly 
MOT;now come on 
MOT;sit down till you've finished eating 
MOT;
MOT; 
MOT;finish that now 
MOT;come on 
MOT;finish that bit 
MOT;eat that bread up 
MOT;come on 
MOT;come on 
MOT; 
MOT;ah xxx now 
MOT;I feel tired 
MOT;what do you mean no 
MOT;what do you mean no 
MOT;oh yes please 
MOT;got some 
MOT; 
MOT;oh how much is that 
MOT;how much is that 
MOT;two pence is it 
MOT;well 
MOT;right 
MOT;pardon 
MOT;one two three four five 
MOT;say thankyou 
MOT;
MOT;have you 
MOT;mice 
MOT; 
MOT;what's that then 
MOT;daddy's not here 
MOT;daddy's gone to work 
MOT;daddy's not helping 
MOT;no 
MOT;that's not the telephone 
MOT;what is it 
MOT;don't be silly 
MOT;xxx 
MOT;yes 
MOT;you've got a swing like that haven't you 
MOT;what's that 
MOT;keys 
MOT;eggs 
MOT;that's what we have for breakfast isn't it 
MOT;an egg 
MOT;
MOT;
MOT;up 
MOT;that's right 
MOT;you know what that is 
MOT;what is that 
MOT;mind 
MOT;don't pick that love 
MOT;what's that 
MOT;what is it 
MOT;no 
MOT;what is it 
MOT;don't be silly 
MOT;what is it 
MOT;what is it 
MOT;what 
MOT;what 
MOT;what 
MOT;television 
MOT;what's that 
MOT;what's that 
MOT;that's right 
MOT;and what's that there 
MOT;what's that 
MOT;
MOT;it's a bike isn't it 
MOT;mind your fingers 
MOT;xxx 
MOT;Debbie 
MOT;don't you dare bang on that window 
MOT;you don't want to bother with them 
MOT;you don't want to bother with them 
MOT;pardon 
MOT;pardon 
MOT;look you 
MOT;I'll have less lip and more action 
MOT;come on and get your trousers on 
MOT;and I said yes 
MOT;and I said yes 
MOT;yes 
MOT;if I haveto come and get you 
MOT;you know what's going to happen 
MOT;you'll go back on your pottie 
MOT;come on then 
MOT;yes 
MOT;and don't jump on the chairs 
MOT;if you want to jump you can jump on our bed 
MOT;and don't jump on my chairs 
MOT;you heard 
MOT;get off 
MOT;get off 
MOT;get off of 
MOT;off 
MOT;I don't want to lie down 
MOT;
MOT;I'm thinking 
MOT;I'm thinking 
MOT;what you doing 
MOT;what love 
MOT;so am I 
MOT;fed up with you 
GRA;there's one on the floor now 
GRA;get it 
GRA;look under the chair 
GRA;there's one on the floor 
MOT;xxx 
GRA;oh 
GRA;there's one on the floor 
GRA;there's one on the floor 
GRA;there's one on the floor 
GRA;there's one on the floor 
GRA;you go and get it 
GRA;pick it up 
GRA;just under the chair 
GRA;it went down between the cushions 
GRA;you see it 
GRA;can you see it 
GRA;there's one down under there 
GRA;pick it up 
GRA;no 
GRA;pick it up 
GRA;it's it's gone down on the floor hasn't it 
GRA;I heard it fall on the floor 
GRA;if I come and find it on the floor 
GRA;here let me see 
GRA;I'll say I'm sorry if it's not on the floor 
GRA;now where is it 
GRA;why is it there 
GRA;there it is 
GRA;look 
GRA;there 
GRA;there 
GRA;there it is 
GRA;
GRA;shall we start at the beginning 
GRA;RupertandtheIronspade 
GRA;now there's the ring 
GRA;and there's the princess 
GRA;and there's Humpty Dumpty  
GRA;and there's little BoyBlue 
GRA;and there's Pussycat Pussycat 
GRA;and who's this 
GRA;that's LittleBopeep 
GRA;I'll come and get you 
GRA;I'll come and get you  
GRA;now come on 
GRA;give Grandpa a kiss 
GRA;come on 
GRA;give Grandpa a kiss 
GRA;come on 
GRA;give Grandpa a kiss 
GRA;poor little baby 
GRA;poor little baby 
GRA;poor little baby 
GRA;there you are 
GRA;give him a kiss then 
GRA;poor little baby 
GRA;oh 
MOT;actually Daddy you oughtto feel quite clear 
GRA;poor little baby 
GRA;well they haven't been washed yet 
GRA;certainly not this year 
MOT;well they keep their color 
GRA;there's a couple of stains I think 
GRA;
GRA;Suzy 
GRA;ah well Saturday is Suzy day isn't it 
GRA; 
GRA;ah haha 
GRA;cheerio then 
GRA;I'll take those 
MOT;xxx 
MOT;behind the kitchen window 
MOT;underneath the kitchen window 
GRA;right 
MOT;mind Debbie 
MOT;stay here love  
GRA;no 
GRA;stay there 
MOT;stay here because it's very hot 
GRA;mum 
GRA;mum 
MOT;you're not eating those now 
MOT;yeh 
MOT;I'm looking 
MOT; 
MOT;that's potatoes 
MOT;lots and lotsof potatoes isn't there 
MOT;isn't that big 
MOT;xxx 
FAT;xxx 
MOT;it probably looks alright 
FAT;xxx 
MOT;xxx 
FAT;look 
FAT;come off that fire 
FAT;you're going to bed yes 
MOT;you're going to bed in a minute 
MOT;get your new book 
MOT;leave it alone 
MOT;leave it alone 
MOT;Ma 
MOT; 
MOT;xxx 
MOT;oh dear 
MOT;oh dear 
MOT;don't be silly 
MOT;xxx 
MOT;I don't know love 
MOT;
MOT;did you go 
MOT;did you go 
MOT;no 
MOT;yes 
MOT;boots on 
MOT;yes 
MOT;come on 
MOT;hat 
MOT;yes 
MOT;and when you come in you've gotto wipe your feet 
MOT;when you come in you've gotto wipe your feet 
MOT;no 
MOT;now that's all 
MOT;now go and play 
MOT;it's too late now my love 
MOT;xxx 
MOT;no you stay here now 
MOT;cold out there 
MOT;cold out there 
MOT;put your boots on 
MOT;shut the door 
MOT; 
MOT;xxx 
MOT;that's what you do 
MOT;use your hankie 
MOT;shall I turn it off 
MOT;shall I turn it off 
MOT;alright 
MOT;
MOT;come on then love 
MOT;drink it at the table 
MOT;stay there and eat your dinner 
MOT;come on then 
MOT;are you coming 
MOT;coming out in the garden with me 
MOT;xxx 
MOT;just a minute 
MOT;you've gotto put your coat on first 
MOT;on xxx by xxx 
MOT;come on 
MOT;come on 
MOT;what are you 
MOT;
MOT;I'm a nuisance Mummy 
MOT;sometimes 
MOT;talk to me 
MOT;what shall we talk about 
MOT;what shall we talk about 
MOT;pardon 
MOT;
MOT;who did 
MOT;oh did he 
MOT;I can't hear you with that purse in your mouth 
MOT;take your purse out 
MOT;what did you say 
MOT;lady 
MOT;I'm a lady 
MOT;I'm a lady 
MOT;you going to be a lady 
MOT;are you going to be a lady 
MOT; 
MOT;are you tired 
MOT;you are aren't you 
MOT; 
MOT; 
MOT;why love 
MOT;what you doing 
MOT;what you doing 
MOT;xxx 
MOT;mind that wire 
MOT;and don't be silly 
MOT;xxx 
MOT;good 
FAT;bye bye 
FAT;come on now 
FAT;finish it up 
FAT;headache 
FAT;have you 
MOT;xxx she had a headache 
UNK;she said don't shout 
FAT;this'll do your headache good 
FAT;good for headaches 
FAT;come on 
MOT; 
FAT;this'll send your headache away 
MOT;no 
MOT;yes 
MOT;you only want it because I've got my tea there 
