utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
8897	MOT	mother	< ah non mais hé tu lis dans ta tête .	add à BRO	%act MOT fait un geste vers BRO	add à BRO %act MOT fait un geste vers BRO	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
8930	MOT	mother	va te mettre dans ta chambre pour lire Ael on entend tout là .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9028	MOT	mother	<arrête si il te plaît> [=! chuchote] .	add à BRO	%act MOT repousse BRO pour qu'il descende du canapé	add à BRO %act MOT repousse BRO pour qu'il descende du canapé	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9065	MOT	mother	< chut .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9076	MOT	mother	< <entre autres> [/] <(.) entre autres> [=! rit] .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9078	MOT	mother	ouais comment tu ferais le matin hein si je peux plus t'habiller ?	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9079	MOT	mother	tu serais bien embêté			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9081	MOT	mother	tu peux le faire ah ben@i ça c'est une bonne nouvelle .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9090	MOT	mother	doucement Ael [/] Ael [/] Ael .	%act MOT repousse BRO qui est penché vers CHI sur le canapé		%act MOT repousse BRO qui est penché vers CHI sur le canapé 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9091	MOT	mother	hé tu veux bien aller me chercher tu sais tous les petits livres des [/] des bébés animaux .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9093	MOT	mother	merci [=! chuchote] .	%act MOT regarde OBS		%act MOT regarde OBS 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9160	MOT	mother	c'est ce matin qu'elle allait à Paris .			 	Anae/284.cha	BR1	clara				Anae	mother	Other child	OCDS
9162	MOT	mother	je l'ai eu au téléphone tout à l'heure .			 	Anae/284.cha	BR1	clara				Anae	mother	Other child	OCDS
9199	MOT	mother	oui ?			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9201	MOT	mother	< ben@i c'est pas grave .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9210	MOT	mother	oui mais c'est bien déjà .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9328	MOT	mother	tiens tu demandais ce-qui y avait comme fruits au printemps il va y avoir les fraises (.) Ael bientôt .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9337	MOT	mother	on veut des fraises de saison			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9339	MOT	mother	les cerises c'est plus au mois de juin .			 	Anae/284.cha	BR1	clara				Anae	mother	Other child	OCDS
9340	MOT	mother	j'espère qu'on en aura cette année parce l'année dernière on n' en a pas eu .			 	Anae/284.cha	BR1	clara				Anae	mother	Other child	OCDS
9441	MOT	mother	chut .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9471	MOT	mother	hum .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9473	MOT	mother	ouais [=! hoche la tête] .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9495	MOT	mother	< arrête Ael .	%sit BRO joue avec la poupée Kirikou sur le canapé et fait du bruit de fond		%sit BRO joue avec la poupée Kirikou sur le canapé et fait du bruit de fond 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9502	MOT	mother	< hum [=! hoche la tête] .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9542	MOT	mother	< chut [/] chut [/] <chut oui> [=! chuchote] .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9543	MOT	mother	mais c'est pour pouvoir sauter .	add probablement à BRO		add probablement à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9571	MOT	mother	< oui .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9572	MOT	mother	ouais .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9581	MOT	mother	ben@i oui .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9604	MOT	mother	< chut .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9608	MOT	mother	<hé arrête de faire du bruit> [=! chuchote] .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9618	MOT	mother	<Ael xxx d'accord> [=! chuchote] ?	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9623	MOT	mother	xxx [=! chuchote] .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9626	MOT	mother	< xxx .	add à BRO	%com en arrière fond	add à BRO %com en arrière fond	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9660	MOT	mother	je crois pas chéri .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9699	MOT	mother	Ael .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9700	MOT	mother	il en faut d' autres .	add probablement à BRO		add probablement à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9702	MOT	mother	ouais .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9703	MOT	mother	il en faut euh cinq xxx .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9723	MOT	mother	super .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9726	MOT	mother	< génial chéri .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9761	MOT	mother	< chut .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9765	MOT	mother	merci .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9768	MOT	mother	<chut Ael> [=! chuchote] .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9773	MOT	mother	Ael [/] Ael [/] Ael va mettre xxx tiens .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9792	MOT	mother	chut mais tais toi un peu toi .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9800	MOT	mother	Ael tu peux pas respirer moins fort ou aller te moucher toi ?			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9813	MOT	mother	animaux .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9826	MOT	mother	Ael on dirait que tu ronfles là .	%act MOT pince BRO de la main	%sit BRO fait beaucoup de bruit en respirant	%act MOT pince BRO de la main %sit BRO fait beaucoup de bruit en respirant	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9829	MOT	mother	ben@i va respirer ailleurs alors parce que tu fais trop de bruit .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9868	MOT	mother	ch(ut) .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9911	MOT	mother	ben@i [/] ben@i oui mais dans le un aussi .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9916	MOT	mother	< ah oui [/] oui .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9936	MOT	mother	< oui tu lis dans ta tête ou tu vas dans ta chambre .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9986	MOT	mother	Ael tu vas en chercher d' autres des animaux ?			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9989	MOT	mother	< la mission .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9990	MOT	mother	tu dois en ramener cinq .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9992	MOT	mother	< trois deux un partez .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9994	MOT	mother	oh ben@i non cinq .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
9996	MOT	mother	< alors trois et puis encore trois allez vas y .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10000	MOT	mother	d'accord quatre .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10001	MOT	mother	adjugé .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10077	MOT	mother	Ael xxx [=! chuchote] .	%sit CHI se retourne vers MOT et BRO puis regarde vers OBS	%com MOT parle à l'oreille de BRO	%sit CHI se retourne vers MOT et BRO puis regarde vers OBS %com MOT parle à l'oreille de BRO	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10081	MOT	mother	xxx [=! chuchote] www [=! sourit] .	com MOT chuchote à l'oreille de BRO puis regarde OBS		com MOT chuchote à l'oreille de BRO puis regarde OBS 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10100	MOT	mother	Arthur .			 	Anae/284.cha	BR1	clara				Anae	mother	Other child	OCDS
10112	MOT	mother	t(u) as une drôle de voix .			 	Anae/284.cha	BR1	clara				Anae	mother	Other child	OCDS
10116	MOT	mother	< ah oui .			 	Anae/284.cha	BR1	clara				Anae	mother	Other child	OCDS
10144	MOT	mother	et Manu			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10178	MOT	mother	tu as vécu dans la brousse [=! rit] ?			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10181	MOT	mother	ah vite elle veut un autre vite [/] vite [/] vite [/] vite [/] vite va chercher un autre .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10183	MOT	mother	trois deux un partez .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10185	MOT	mother	n'importe .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10189	MOT	mother	hum .			 	Anae/284.cha	BR1	clara				Anae	mother	Other child	OCDS
10190	MOT	mother	non il manque la tortue .	%act MOT regarde les figurines		%act MOT regarde les figurines 	Anae/284.cha	BR1	clara				Anae	mother	Other child	OCDS
10193	MOT	mother	oui (.) crocodile [=! hoche la tête] .			 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
10207	MOT	mother	xxx [=! chuchote] .	com à l'oreille de BRO		com à l'oreille de BRO 	Anae/284.cha	BRO	clara				Anae	mother	Other child	OCDS
11529	MOT	mother	< allez les garçons hop .			 	Anae/2123.cha	O	clara				Anae	mother	Other child	OCDS
11548	MOT	mother	< non [/] non les garçons c'est pas drôle .			 	Anae/2123.cha	O	clara				Anae	mother	Other child	OCDS
11557	MOT	mother	vous allez jouer dans la cabane là-haut .	add à BRO et BR1		add à BRO et BR1 	Anae/2123.cha	O	clara				Anae	mother	Other child	OCDS
11558	MOT	mother	ou dans la chambre .			 	Anae/2123.cha	O	clara				Anae	mother	Other child	OCDS
12175	MOT	mother	ah bon par qui ?	add à BR1	%com hors champ caméra dans une autre pièce	add à BR1 %com hors champ caméra dans une autre pièce	Anae/2123.cha	BR1	clara	BR1	Lara		Anae	mother	Other child	OCDS
12177	MOT	mother	un cadeau d' anniversaire ?			 	Anae/2123.cha	BR1	clara	BR1	Lara		Anae	mother	Other child	OCDS
12179	MOT	mother	c'est quoi ?			 	Anae/2123.cha	BR1	clara	BR1	Lara		Anae	mother	Other child	OCDS
12182	MOT	mother	< xxx pour les travaux ?			 	Anae/2123.cha	BR1	clara	BR1	Lara		Anae	mother	Other child	OCDS
12306	MOT	mother	xxx .			 	Anae/2123.cha	BRO	clara	BRO	Lara		Anae	mother	Other child	OCDS
12601	MOT	mother	< merci les garçons .			 	Anae/2123.cha	O	clara	O	Lara		Anae	mother	Other child	OCDS
12611	MOT	mother	< tiens prends une bouteille et des verres Arthur et allez boire un coup dehors .			 	Anae/2123.cha	BR1	clara	BR1	Lara		Anae	mother	Other child	OCDS
12614	MOT	mother	bonjour .			 	Anae/2123.cha	BOY	clara	BOY	Lara		Anae	mother	Other child	OCDS
12615	MOT	mother	attends prends des verres en plastique et allez [/] allez boire dehors .			 	Anae/2123.cha	BR1	clara	BR1	Lara		Anae	mother	Other child	OCDS
12617	MOT	mother	euh ben prends des verres pas en plastique .			 	Anae/2123.cha	BR1	clara	BR1	Lara		Anae	mother	Other child	OCDS
12650	MOT	mother	qu'est-ce que tu fais avec la montre de ton père toi ?	add à BRO		add à BRO 	Anae/2123.cha	BRO	clara	BRO	Lara		Anae	mother	Other child	OCDS
12652	MOT	mother	ouais .			 	Anae/2123.cha	BRO	clara	BRO	Lara		Anae	mother	Other child	OCDS
12656	MOT	mother	< ouais t(u) oublies pas l'heure du judo Ael .			 	Anae/2123.cha	BRO	clara	BRO	Lara		Anae	mother	Other child	OCDS
12982	MOT	mother	< les garçons .	add à BR1 et BRO	%act MOT fait un geste de la main pour compléter son énoncé et demander aux garçons de sortir	add à BR1 et BRO %act MOT fait un geste de la main pour compléter son énoncé et demander aux garçons de sortir	Anae/2123.cha	O	clara	O	Lara		Anae	mother	Other child	OCDS
12983	MOT	mother	allez .			 	Anae/2123.cha	O	clara	O	Lara		Anae	mother	Other child	OCDS
12992	MOT	mother	< si [=! hoche la tête] .			 	Anae/2123.cha	BRO	clara	BRO	Lara		Anae	mother	Other child	OCDS
12995	MOT	mother	vite [/] vite [/] vite .			 	Anae/2123.cha	BRO	clara	BRO	Lara		Anae	mother	Other child	OCDS
14445	MOT	mother	ça va ?			 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14452	MOT	mother	bonjour mon titi .			 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14453	MOT	mother	tu vas bien ?			 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14463	MOT	mother	tiens Ael .			 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14464	MOT	mother	tu veux une gaufre ?			 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14527	MOT	mother	< ouais c'est les copains de la forêt .			 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14534	MOT	mother	hum .	%sit BRO dit quelque chose à l'oreille de MOT		%sit BRO dit quelque chose à l'oreille de MOT 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14658	MOT	mother	Ael va chercher le piano là-haut .			 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14690	MOT	mother	< attention ramasse ce-que t(u) as fait tomber .	add à BRO		add à BRO 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14693	MOT	mother	< non <laisse la> [/] laisse la faire .	add à BRO		add à BRO 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14747	MOT	mother	Ael va t'habiller dans la salleà+manger .	%act MOT tend ses vêtements à BRO		%act MOT tend ses vêtements à BRO 	Anae/21122.cha	BRO	clara				Anae	mother	Other child	OCDS
14872	MOT	mother	< tu les remets dans ton cartable parce que sinon tu vas les oublier .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
14897	MOT	mother	< ah super merci regarde Anouk .	add à BR1 hors champ caméra		add à BR1 hors champ caméra 	Anae/317.cha	BR1	clara				Anae	mother	Other child	OCDS
14898	MOT	mother	regarde .	%act MOT tend une petite poupée à COU		%act MOT tend une petite poupée à COU 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
14899	MOT	mother	tu l'avais oubliée l'autre jour .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
14903	MOT	mother	ouais tiens je vais t'amener ton sac comme ça tu vas pouvoir montrer à Aliyah .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
14985	MOT	mother	du café ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
14993	MOT	mother	et ça qu'est-ce que c'est Anouk ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
14994	MOT	mother	dans ta main ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
14996	MOT	mother	boh c'est des petits ...			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
14997	MOT	mother	des petits pois .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15002	MOT	mother	Anouk est-ce que /.			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15010	MOT	mother	à Marius .			 	Anae/317.cha	BR1	clara				Anae	mother	Other child	OCDS
15033	MOT	mother	des petits pois .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15051	MOT	mother	Anouk est-ce que tu vas manger à la cantine à l'école ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15057	MOT	mother	oui mais c'est pas la même cantine Anouk .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15058	MOT	mother	vous allez pas dans la même école .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15059	MOT	mother	toi tu vas dans la même école que Alexandre .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15062	MOT	mother	< c'est ton copain Alexandre ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15102	MOT	mother	< tu peux aller regarder Arthur si il y a rien qui brûle dans la cuisine .			 	Anae/317.cha	BR1	clara				Anae	mother	Other child	OCDS
15108	MOT	mother	non mais tu sais quand il y a des insectes qui se mettent dessus ils brûlent et ça sent pas très bon .			 	Anae/317.cha	BR1	clara				Anae	mother	Other child	OCDS
15120	MOT	mother	tu as huit ans Anouk ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15124	MOT	mother	ben oui mais tu as quel âge ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15127	MOT	mother	non pas encore xxx .			 	Anae/317.cha	BR1	clara				Anae	mother	Other child	OCDS
15131	MOT	mother	tu as quel âge Anouk ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15133	MOT	mother	tu sais pas ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15138	MOT	mother	et tu vas aller à quelle école Anouk ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15139	MOT	mother	comment elle s'appelle ton école ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15217	MOT	mother	attends Anouk on va le porter .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15220	MOT	mother	attends Anouk on va le mettre sur l'herbe ce sera mieux .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15221	MOT	mother	lève toi .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15223	MOT	mother	parce que sinon vous allez vous faire mal .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15247	MOT	mother	< oui ben fais attention de pas coincer ton pied (.) allez y .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15252	MOT	mother	et toi qu'est-ce que tu chantes Anouk ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15254	MOT	mother	grenouille ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15323	MOT	mother	attends Anouk <elle revient> [/] elle revient .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15336	MOT	mother	< c'est pas grave .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15337	MOT	mother	c'est pas grave .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15348	MOT	mother	mais si .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15359	MOT	mother	< qu'est-ce que c'est ?			 	Anae/317.cha	BR1	clara				Anae	mother	Other child	OCDS
15367	MOT	mother	< c'est Cacao ?	add à COU		add à COU 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15369	MOT	mother	tu te rappelles quand tu étais monté sur Cacao avec Anaé ?	%sit COU sautille dans le jardin sur le cheval en bois		%sit COU sautille dans le jardin sur le cheval en bois 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15505	MOT	mother	< ben t(u) as les pieds propres Anouk .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15506	MOT	mother	elle va être contente maman .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15508	MOT	mother	elle va être contente maman de voir tes pieds <tout pr(opres)> [///] tout sales comme ça .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15510	MOT	mother	< elle est où maman ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15512	MOT	mother	pourquoi ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15514	MOT	mother	comment il a fait ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15516	MOT	mother	ah oui .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15518	MOT	mother	il a très mal ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15521	MOT	mother	< alors qui est-ce qui fait les travaux maintenant ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15523	MOT	mother	ah bon .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15525	MOT	mother	il va se soigner .	ximi MOT imite la prononciation de CHI		ximi MOT imite la prononciation de CHI 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15538	MOT	mother	ah parce que toi tu connais un petit garçon qui s'appelle Némo Anouk c'est ça ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15671	MOT	mother	une glace pour moi mmh@i .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15672	MOT	mother	merci .	%act MOT prend l'assiette que lui tend COU		%act MOT prend l'assiette que lui tend COU 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15673	MOT	mother	très bon .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15676	MOT	mother	dis donc c'est rapide le service hein .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15681	MOT	mother	est-ce que tu veux mettre le tablier Anouk ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15682	MOT	mother	pour faire la cuisine .			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15684	MOT	mother	oui .	ximi MOT imite la prononciation de CHI	%act MOT prend le tablier pour le mettre à COU	ximi MOT imite la prononciation de CHI %act MOT prend le tablier pour le mettre à COU	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15751	MOT	mother	< le ballon c'est dehors Anouk d'accord ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15763	MOT	mother	tu vas voir Anouk toi ?			 	Anae/317.cha	COU	clara				Anae	mother	Other child	OCDS
15805	MOT	mother	ah oui peut-être .			 	Anae/317.cha	COU	clara	COU	Lara		Anae	mother	Other child	OCDS
15910	MOT	mother	< ouais .			 	Anae/317.cha	BR1	clara		Lara		Anae	mother	Other child	OCDS
15915	MOT	mother	il danse ton bébé ?			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
15917	MOT	mother	il marche .			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
15920	MOT	mother	il marche .	com MOT imite la prononciation de COU		com MOT imite la prononciation de COU 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
15922	MOT	mother	hum [/] hum .			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
15933	MOT	mother	ah bon t(u) as goûté à deux heures à ta maison ?			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
15943	MOT	mother	< tu veux pas goûter alors Anouk ?			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
15945	MOT	mother	t(u) es sûre ?			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
15948	MOT	mother	tu verras bien si t(u) en veux ou pas .			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16025	MOT	mother	non c'est bon fraise c'est bien .			 	Anae/317.cha	BR1	clara		Lara		Anae	mother	Other child	OCDS
16036	MOT	mother	c'est bien .			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16042	MOT	mother	tu veux que je t'ouvre ton gâteau Anouk ?			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16045	MOT	mother	non regarde c'est juste //.			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16046	MOT	mother	voilà .	%act MOT ouvre le paquet et pose le gâteau sur la table		%act MOT ouvre le paquet et pose le gâteau sur la table 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16131	MOT	mother	xxx .	com en arrière fond à BR1		com en arrière fond à BR1 	Anae/317.cha	BR1	clara		Lara		Anae	mother	Other child	OCDS
16143	MOT	mother	prends des forces parce que t(u) as du boulot après .	add à BRO qui vient de les rejoindre dans le jardin		add à BRO qui vient de les rejoindre dans le jardin 	Anae/317.cha	BRO	clara		Lara		Anae	mother	Other child	OCDS
16145	MOT	mother	allez Ael .			 	Anae/317.cha	BRO	clara		Lara		Anae	mother	Other child	OCDS
16146	MOT	mother	prends une compote et un ourson .			 	Anae/317.cha	BRO	clara		Lara		Anae	mother	Other child	OCDS
16152	MOT	mother	ton verre Anouk [/] Anouk le verre .			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16159	MOT	mother	tiens .	%act MOT donne un objet à COU		%act MOT donne un objet à COU 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16226	MOT	mother	c'est quoi la maison du crocodile Anouk ?			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16228	MOT	mother	tu sais pas .			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16229	MOT	mother	tu en as déjà vu des crocodiles ?			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16244	MOT	mother	< chut .			 	Anae/317.cha	BRO	clara		Lara		Anae	mother	Other child	OCDS
16272	MOT	mother	c'est peut-être papa et maman qui arrivent Anouk .			 	Anae/317.cha	COU	clara		Lara		Anae	mother	Other child	OCDS
16304	MOT	mother	et toi t(u) as fini de goûter tu retournes ranger allez hop .	add à BRO		add à BRO 	Anae/317.cha	BRO	clara		Lara		Anae	mother	Other child	OCDS
