utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
1251	MOT	mother	attends !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1255	MOT	mother	ça explique ce qu'on peut faire avec la carte .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1257	MOT	mother	vas y .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1259	MOT	mother	je suis pas sûre que ce soit très intéressant Anaé hein !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1261	MOT	mother	vas y .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1263	MOT	mother	hum hum hum !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1264	MOT	mother	ça on va mettre à la poubelle de toute façon .	%sit CHI feuillette le dépliant		%sit CHI feuillette le dépliant 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1265	MOT	mother	et ça ...	%act MOT ouvre son courrier		%act MOT ouvre son courrier 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1266	MOT	mother	c'est le conservatoire			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1268	MOT	mother	oui .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1295	MOT	mother	non (.) Anaé ça c'est pas jaune (.) regarde bien .	%xpnt show le dépliant de l'index		%xpnt show le dépliant de l'index 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1296	MOT	mother	c'est quelle couleur ça ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1298	MOT	mother	non .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1300	MOT	mother	c'est bleu .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1304	MOT	mother	il y a rien dedans tiens .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1305	MOT	mother	tu peux prendre celui-là si tu veux .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1307	MOT	mother	et puis tu peux lire la carte postale que Fred et Véro t'ont envoyée .	%act MOT pose la carte sur la table		%act MOT pose la carte sur la table 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1318	MOT	mother	oh super !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1319	MOT	mother	ben@i vite mets le !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1320	MOT	mother	mets le à ta poupée le gilet !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1324	MOT	mother	ben@i on la cherchera tout à l'heure elle doit être sous le canapé ou sous la table .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1326	MOT	mother	hum (.) tu peux regarder si tu veux !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1328	MOT	mother	< <non mais regarde en dessous> [=! rit] .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1333	MOT	mother	il y en a pas ?	%sit CHI se redresse en regardant OBS		%sit CHI se redresse en regardant OBS 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1334	MOT	mother	regarde sous la table .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1336	MOT	mother	ah il y a une fourchette ben@i tu vois t(u) auras pas tout perdu !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1339	MOT	mother	qu'est-ce que tu trouves ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1341	MOT	mother	et ben@i regarde donne moi ton petit balai (.) et <je vais> [/] je vais essayer d' attraper la chaussure .	%xpnt show le balai de l'index bras tendu		%xpnt show le balai de l'index bras tendu 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1342	MOT	mother	si elle est en dessous .	%sit CHI se lève		%sit CHI se lève 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1343	MOT	mother	fais voir .	%act MOT tend la main vers la balai que tient CHI		%act MOT tend la main vers la balai que tient CHI 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1344	MOT	mother	je suis sûre qu'on va trouver des trésors (.) là dessous .	%act MOT se penche et passe le balai sous la table		%act MOT se penche et passe le balai sous la table 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1345	MOT	mother	un crayon .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1346	MOT	mother	des livres .	%sit CHI regarde MOT faire		%sit CHI regarde MOT faire 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1347	MOT	mother	tiens regarde (.) un pantalon de poupée .	%act MOT ramasse le pantalon et le tend à CHI		%act MOT ramasse le pantalon et le tend à CHI 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1348	MOT	mother	de la poussière .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1349	MOT	mother	une céréale .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1351	MOT	mother	tiens regarde tu ramasses les livres ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1352	MOT	mother	une autre céréale .	%act MOT ramasse une céréale par terre		%act MOT ramasse une céréale par terre 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1354	MOT	mother	non [/] ben@i non elles sont sales .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1356	MOT	mother	encore un livre oh ben@i dis donc il y a une collection de livres sous cette table .	%act MOT ramasse les livres		%act MOT ramasse les livres 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1357	MOT	mother	et de céréales .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1358	MOT	mother	hum oh !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1360	MOT	mother	ça s(e) remplit vite la dessous !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1361	MOT	mother	regarde c'est tes livres .	%act MOT ramasse les livres de CHI qui sont par terre		%act MOT ramasse les livres de CHI qui sont par terre 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1362	MOT	mother	mais il y a pas de chaussures il y a le pantalon .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1363	MOT	mother	tu lui mets son pantalon et son gilet ?	%xpnt show les vêtements de l'index		%xpnt show les vêtements de l'index 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1364	MOT	mother	a ta poupée?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1384	MOT	mother	dans les bras .	com MOT reformule en insistant sur dans		com MOT reformule en insistant sur dans 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1387	MOT	mother	ah bon .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1389	MOT	mother	hum hum .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1390	MOT	mother	on met le gilet pour faire dodo ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1392	MOT	mother	ouais ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1394	MOT	mother	moi j'ai deux ans et la poupée elle dort ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1395	MOT	mother	<quel est le> [/] quel est le rapport ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1401	MOT	mother	ben@i t'énerve pas !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1402	MOT	mother	hop on le met bien ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1403	MOT	mother	on le met à l'endroit !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1404	MOT	mother	voilà .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1405	MOT	mother	et on met le pantalon ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1409	MOT	mother	hum hum !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1412	MOT	mother	bravo !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1415	MOT	mother	c'est bien !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1416	MOT	mother	tu lui donnes à manger ?	%act Avant de s'adresser à CHI MOT a regardé un instant vers BRO	%sit CHI chipote avec une fourchette	%act Avant de s'adresser à CHI MOT a regardé un instant vers BRO %sit CHI chipote avec une fourchette	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1419	MOT	mother	le pantalon .	com MOT reformule ce qu'a dit CHI en insistant sur la première syllabe de pantalon omise par CHI		com MOT reformule ce qu'a dit CHI en insistant sur la première syllabe de pantalon omise par CHI 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1421	MOT	mother	le pantalon .	com MOT reformule ce qu'a dit CHI		com MOT reformule ce qu'a dit CHI 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1422	MOT	mother	tu dis le pantalon ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1423	MOT	mother	Anaé .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1425	MOT	mother	le pantalon .	com MOT décompose le mot en syllabes		com MOT décompose le mot en syllabes 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1427	MOT	mother	tu dis ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1431	MOT	mother	oh dis donc !	%act MOT habille la poupée		%act MOT habille la poupée 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1432	MOT	mother	elle bouge elle veut pas que je lui mette son pantalon !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1433	MOT	mother	hop !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1434	MOT	mother	voilà !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1440	MOT	mother	hum hum .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1444	MOT	mother	tu fais la majorette ?	%sit le balai tombe		%sit le balai tombe 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1445	MOT	mother	qu'est-ce que c'est ça Anaé ?	%act MOT prend un objet dans le panier de jouets	%sit CHI s'accroupit pour passer le balai sous la table	%act MOT prend un objet dans le panier de jouets %sit CHI s'accroupit pour passer le balai sous la table	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1446	MOT	mother	^ qu'est-ce que ça fait dans tes affaires ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1447	MOT	mother	Anaé (.) c'est quoi ça ?	%act MOT montre l'objet à CHI		%act MOT montre l'objet à CHI 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1448	MOT	mother	Anaé !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1450	MOT	mother	de la poussière ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1454	MOT	mother	ouais (.) je vais aller la mettre à la poubelle la poussière c'est des poils de chien .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1456	MOT	mother	hum .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1458	MOT	mother	(at)tention de pas casser ton balai (.) attends .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1459	MOT	mother	tu vas le casser comme ça .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1460	MOT	mother	alors qu'est-ce qu'(il) y a là-d(e)dans ?	%act MOT regarde dans le panier de jouets		%act MOT regarde dans le panier de jouets 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1461	MOT	mother	regarde !	%act MOT sort une peluche kangourou et la montre à CHI		%act MOT sort une peluche kangourou et la montre à CHI 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1463	MOT	mother	le kangourou !			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1464	MOT	mother	on lui met son bébé dans sa poche ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1466	MOT	mother	hop !	%act MOT met le bébé dans la poche de la peluche		%act MOT met le bébé dans la poche de la peluche 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1467	MOT	mother	et il y a aussi ...			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1468	MOT	mother	(.) le koala !	%act MOT montre une autre peluche à CHI	%sit CHI prend la peluche des mains de MOT	%act MOT montre une autre peluche à CHI %sit CHI prend la peluche des mains de MOT	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1470	MOT	mother	hum .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1472	MOT	mother	il se met où le bébé koala ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1474	MOT	mother	hum hum .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1481	MOT	mother	hum hum .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1485	MOT	mother	qu'est-ce qu'elle veut manger ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1487	MOT	mother	ah bon ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1489	MOT	mother	il est là-bas mais je peux te donner une petite tasse tiens (.) regarde .	%act MOT cherche dans le panier de jouets		%act MOT cherche dans le panier de jouets 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1491	MOT	mother	(at)tention !	%sit la tasse tombe des mains de CHI		%sit la tasse tombe des mains de CHI 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1493	MOT	mother	< tiens .	%act MOT donne la tasse à CHI		%act MOT donne la tasse à CHI 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1497	MOT	mother	hum [=! hoche la tête] .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1510	MOT	mother	comment elle s'appelle ta poupée ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1512	MOT	mother	< comment elle s'appelle ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1514	MOT	mother	elle est sur moi ouais .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1516	MOT	mother	[=! rit] elle [//] faut qu'elle tête ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1518	MOT	mother	comme Rose ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1520	MOT	mother	Rose elle tète sa maman ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1521	MOT	mother	qu'est-ce qu'il y a dans les tètè@f de sa maman ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1523	MOT	mother	il y a du lait ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1539	MOT	mother	oui tu veux le faire le puzzle ?			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1540	MOT	mother	attends on va faire de la place sur la table .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1542	MOT	mother	de la /.			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1544	MOT	mother	< ouais .			 	Anae/215.cha	1	clara				Anae	mother	Keychild	CDS
1560	MOT	mother	mais elles ont l'air !			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1567	MOT	mother	<tu montres à> [/] tu montres à Aliyah ton tracteur ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1576	MOT	mother	< fais du vent là !			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1577	MOT	mother	oh <il y a des feuilles> [/] il y a des feuilles partout là .	com CHI balaye des feuilles de la main 		com CHI balaye des feuilles de la main  	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1579	MOT	mother	c'est l'automne !			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1581	MOT	mother	t(u) as jeté le tracteur ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1583	MOT	mother	qu'est-ce que tu dis ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1585	MOT	mother	réparer quoi ?	%sit CHI regarde MOT		%sit CHI regarde MOT 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1605	MOT	mother	ben@i oui !			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1606	MOT	mother	tu fais vroumvroum@o comme ça .	com reformulation		com reformulation 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1607	MOT	mother	et Anaé tu racontes à Aliyah que tu es allée à la fête ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1609	MOT	mother	tu es allée à la fête ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1611	MOT	mother	tu vas montrer quoi ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1621	MOT	mother	< tu l'emmènes dehors ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1622	MOT	mother	et attends regarde comment on fait .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1623	MOT	mother	il est où le truc que tu as gagné à la fête Anaé ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1625	MOT	mother	xxx .	com problème de son 		com problème de son  	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1626	MOT	mother	xxx .	%act MOT cherche quelque chose parmi les jouets		%act MOT cherche quelque chose parmi les jouets 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1627	MOT	mother	emmène ta valise dehors .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1629	MOT	mother	<tu vas> [<] [/] tu vas raconter à Aliyah tout ce-que tu as fait à la fête .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1630	MOT	mother	avec qui tu étais .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1633	MOT	mother	t(u) étais avec qui à la fête ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1638	MOT	mother	Léo et Popy sur le ...			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1639	MOT	mother	pot			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1640	MOT	mother	tu te souviens ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1641	MOT	mother	Léo emporte partout son pot avec lui .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1642	MOT	mother	et partout aussi il emmène son ...			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1644	MOT	mother	son doudou qui s'appelle comment ..?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1645	MOT	mother	popy			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1647	MOT	mother	<pour faire pipi où Léo et Popy vont ils s'installer> [=! lit] ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1648	MOT	mother	<dans la cuisine puisque maman y est> [=! lit] .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1649	MOT	mother	<maman a fini de ranger elle s'en va mais qui la suit> [=! lit] ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1650	MOT	mother	<c'est Léo avec son petit pot et Popy pardi> [=! lit] .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1651	MOT	mother	et qu'est-ce qu'il fait là xxx ?	com la fin d'énoncé est inintelligible à cause d'un problème de son		com la fin d'énoncé est inintelligible à cause d'un problème de son 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1655	MOT	mother	< xxx regarde .	com problème de son la fin de l'énoncé produit par MOT est seulement intelligible		com problème de son la fin de l'énoncé produit par MOT est seulement intelligible 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1656	MOT	mother	xxx .	com problème de son		com problème de son 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1657	MOT	mother	xxx doudou i(ls) font pipi dans le pot ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1658	MOT	mother	oui?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1659	MOT	mother	c'est fini !			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1660	MOT	mother	allez toi maintenant tu lis Petit Ours Brun ...			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1661	MOT	mother	se couche			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1662	MOT	mother	tu lis Petit Ours Brun se couche ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1665	MOT	mother	tous les deux .	com MOT répète ce que dit CHI		com MOT répète ce que dit CHI 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1666	MOT	mother	d'accord .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1667	MOT	mother	on raconte une page chacune ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1668	MOT	mother	<Petit Ours Brun n' a pas sommeil il voudrait bien une histoire> [=! lit] .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1669	MOT	mother	à toi .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1671	MOT	mother	hein ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1673	MOT	mother	il veut pas sa poupée ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1675	MOT	mother	< pourquoi ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1676	MOT	mother	pourquoi ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1678	MOT	mother	il va avec son doudou .	ximi MOT répète l'énoncé de CHI		ximi MOT répète l'énoncé de CHI 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1679	MOT	mother	ben@i oui .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1680	MOT	mother	comme qui ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1681	MOT	mother	qui est-ce qui a un doudou comme ça ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1683	MOT	mother	hum [=! hoche la tête] [=! sourit] .	com approbation de MOT		com approbation de MOT 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1684	MOT	mother	et Timothée aussi .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1687	MOT	mother	comment on demande ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1689	MOT	mother	tiens .	%act MOT donne la chouquette à CHI		%act MOT donne la chouquette à CHI 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1690	MOT	mother	qu'est-ce qu'on dit ..?	%sit CHI met ses mains sous celles de MOT pour avoir la chouquette		%sit CHI met ses mains sous celles de MOT pour avoir la chouquette 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1691	MOT	mother	qu'est-ce qu'on dit ..?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1692	MOT	mother	oh oh .	exp MOT attire l'attention de CHI		exp MOT attire l'attention de CHI 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1694	MOT	mother	merci	%act retend la chouquette à CHI 		%act retend la chouquette à CHI  	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1695	MOT	mother	non elle te plaît pas celle-ci ?	%act MOT met la chouquette en face de CHI		%act MOT met la chouquette en face de CHI 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1696	MOT	mother	alors qu'est-ce qu'il fait Petit Ours Brun là ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1697	MOT	mother	regarde qu'est-ce qu'il a mis son papa .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1698	MOT	mother	qu'est-ce qu'il a mis son papa pour lire l'histoire ?	%xpnt show l'image avec l'index		%xpnt show l'image avec l'index 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1700	MOT	mother	qu'est-ce qu'il a mis sur ses yeux son papa ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1702	MOT	mother	regarde .	%xpnt show sur le livre de l'index		%xpnt show sur le livre de l'index 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1704	MOT	mother	< qu'est-ce +...			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1706	MOT	mother	qu'est-ce qu'il a mis son papa sur ses yeux ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1708	MOT	mother	ben@i oui !			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1709	MOT	mother	c'est pour quoi faire les lunettes ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1711	MOT	mother	pour faire quoi ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1713	MOT	mother	pour faire marcher ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1715	MOT	mother	pour faire marcher quoi ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1717	MOT	mother	peut-être quoi [=! rit] ?	exp MOT rit car CHI fait semblant de manger la chouquette sur la table sans les mains		exp MOT rit car CHI fait semblant de manger la chouquette sur la table sans les mains 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1719	MOT	mother	tu sais pas ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1721	MOT	mother	< c'est pour bien voir quand on lit .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1722	MOT	mother	qui est-ce que tu connais qui met des lunettes ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1724	MOT	mother	pas tirer là-dessus .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1726	MOT	mother	t(u) as pas un frère qui met des lunettes ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1727	MOT	mother	pour regarder la tele?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1728	MOT	mother	oh tu colles de partout là Anaé !	%sit CHI tire sur les cordons de sa capuche sur son pull		%sit CHI tire sur les cordons de sa capuche sur son pull 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1729	MOT	mother	arrête de tirer là-dessus !			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1730	MOT	mother	arrête !	%act MOT retire les cordons des mains de CHI		%act MOT retire les cordons des mains de CHI 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1731	MOT	mother	regarde .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1732	MOT	mother	regarde il est fatigué Petit Ours Brun il a ses yeux qui se ferment .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1733	MOT	mother	tu vois ?	com MOT tourne la page du livre		com MOT tourne la page du livre 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1734	MOT	mother	oh !			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1735	MOT	mother	son papa il lui a fait un bisou et qu'est-ce qu'il fait maintenant Petit Ours Brun ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1737	MOT	mother	il pleure pas là .			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1739	MOT	mother	pourquoi il pleure ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1742	MOT	mother	il dort .	com MOT tourne la page du livre		com MOT tourne la page du livre 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1743	MOT	mother	et là oh !			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1744	MOT	mother	il va où ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1747	MOT	mother	et pourquoi il veut pas faire dodo ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
1749	MOT	mother	ah bon ?			 	Anae/2216.cha	1	clara				Anae	mother	Keychild	CDS
