annotation1	utterance_id	session_id	speaker_id	uniquespeaker_id_fk	speaker_name	speaker_age	speaker_gender	speaker_role_raw	speaker_macrorole	sentence_type	english_translation	annotatorName1	commentsAnnotation1	annotation2	annotatorName2	commentsAnnotation2	Diff_annotations	utterance	language	utterance_morphemes	utterance_gloses_raw	utterance_raw	utterance_id_acqdiv	utterance_poses_raw	start	end	start_raw	end_raw	corpus	speaker_label	languages_spoken	utterance_id_source	birthdate	speaker_age_in_days	speaker_addressee	speaker_role	speaker_id.1	MinuteofUtterance	TotalRecordingTime	keychild	speaker	role_adressee	register
885	17640	2445	16629	884	Mahlobohang	NA	Female	Mother	Adult	default	Mololo stop doing this mm of yours	emilie	NA	885	clara	NA	NA	Mololo ake utlohele hoetsa mmm ena yahao	Sesotho	Mololo ake u-tlohel-e ho-ets-a mmm ena ya-hao	a_name ij sm2s-t^p_leave-m^s if-do-m^pt ??? 9 9-2s	Mololo ake utlohele hoetsa mmm ena yahao	2673349	??? ij pfx-v-sfx pfx-v-sfx none d ps-sfx	4059.8	4.062.107	4059.8	4.062.107	Sesotho	MHL	sme	u185	NA	NA	NA	Mother	16629	67	16_95.13	Hlobohang	mother	Cousin	OCDS
885	14584	2438	16573	884	Mahlobohang	NA	Female	Mother	Adult	question	You are leaving going where ?	emilie	NA	NA	NA	NA	NA	utsamaya uya kae	Sesotho	u-tsamay-a u-y-a kae	sm2s-t^p_leave-m^in sm2s-t^p_go-m^in wh	utsamaya uya kae	2670293	pfx-v-sfx pfx-v-sfx wh	2.516.212	2.518.123	2.516.212	2.518.123	Sesotho	MHL	sme	u387	NA	NA	NA	Mother	16573	41	13_95.11	Hlobohang	mother	Cousin	OCDS
885	18869	2448	16649	884	Mahlobohang	NA	Female	Mother	Adult	question	Are you serious ?	emilie	NA	NA	NA	NA	NA	na letiile	Sesotho	na le-ti-il-e	q sm2p-become_firm-t^pf-m^in	na letiile	2674578	q pfx-v-sfx-sfx	540.855	542.32	540.855	542.32	Sesotho	MHL	sme	u91	NA	NA	NA	Mother	16649	9	18_63.41	Hlobohang	mother	Cousin	OCDS
885	12081	2433	16537	884	Mahlobohang	NA	Female	Mother	Adult	default	No no I will lash you you	emilie	NA	885	clara	NA	NA	ae ae ketlaushapa wena	Sesotho	ae ae ke-tla-u-shap-a wena	ij ij sm1s-t^f1-om2s-thrash-m^in 2s	ae ae ketlaushapa wena	2667790	ij ij pfx-pfx-pfx-v-sfx pn	4.919.265	4.929.244	4.919.265	4.929.244	Sesotho	MHL	sme	u284	NA	NA	NA	Mother	16537	81	10_95.04	Hlobohang	mother	Cousin	OCDS
885	15063	2440	16587	884	Mahlobohang	NA	Female	Mother	Adult	default	Give me the corregated iron outside	emilie	NA	NA	NA	NA	NA	mphe lekapakapa kantle	Sesotho	m-ph-e le-kapakapa kantle	om1s-give-m^i 5-tin(5,6) loc	mphe lekapakapa kantle	2670772	pfx-v-sfx pfx-n loc	626.868	631.406	626.868	631.406	Sesotho	MHL	sme	u111	NA	NA	NA	Mother	16587	10	14_95.14	Hlobohang	mother	Cousin	OCDS
885	15067	2440	16587	884	Mahlobohang	NA	Female	Mother	Adult	default	Throw the box of soap in here in the stove	emilie	NA	NA	NA	NA	NA	akhela lebokose la sesepa ka mona ka paoleng	Sesotho	akhel-a le-bokose la se-sepa ka mona ka paole-ng	throw-m^i 5-box(5,6) 5 7-soap(7,8) pr loc pr stove(9,10)-lc	akhela lebokose la sesepa ka mona ka paoleng	2670776	v-sfx pfx-n ps pfx-n pr loc pr n-sfx	660.5	664.979	660.5	664.979	Sesotho	MHL	sme	u115	NA	NA	NA	Mother	16587	11	14_95.14	Hlobohang	mother	Cousin	OCDS
885	14585	2438	16573	884	Mahlobohang	NA	Female	Mother	Adult	question	You don't have your blanket on	emilie	NA	NA	NA	NA	NA	usaapara kobo	Sesotho	u-sa-apar-a kobo	sm2s-t^sa-put_on-m^in blanket(9,10)	usaapara kobo	2670294	pfx-pfx-v-sfx n	2.516.212	2.518.123	2.516.212	2.518.123	Sesotho	MHL	sme	u388	NA	NA	NA	Mother	16573	41	13_95.11	Hlobohang	mother	Cousin	OCDS
885	9116	2428	16500	884	Mahlobohang	NA	Female	Mother	Adult	default	Pick it up give it to him nicely	emilie	NA	NA	NA	NA	NA	sekuke monehe hantle	Sesotho	se-kuk-e mo-neh-e hantle	om7-take_up-m^i om1-give-m^i av	sekuke monehe hantle	2664825	pfx-v-sfx pfx-v-sfx av	2628.5	2.631.267	2628.5	2.631.267	Sesotho	MHL	sme	u536	NA	NA	NA	Mother	16500	43	8_95.10	Hlobohang	mother	Cousin	OCDS
885	2465	2418	16433	884	Mahlobohang	NA	Female	Mother	Adult	default	You are now silly	emilie	NA	NA	NA	NA	NA	useule setoutu	Sesotho	u-se-u-le se-toutu	sm2s-t^se-sm2s-cp 7-naughty_person(7,8)	useule setoutu	2658174	pfx-pfx-pfx-pfx pfx-n	2.450.369	2.453.636	2.450.369	2.453.636	Sesotho	MHL	sme	u545	NA	NA	NA	Mother	16433	40	3_95.01	Hlobohang	mother	Cousin	OCDS
885	6551	2424	16471	884	Mahlobohang	NA	Female	Mother	Adult	default	give me a washing basin Mololo	emilie	NA	885	clara	NA	NA	mphe vaskomo Mololo	Sesotho	m-ph-e vaskomo Mololo	om1s-give-m^i basin(9,10) a_name	mphe vaskomo Mololo	2662260	pfx-v-sfx n ???	1.884.579	1.887.616	1.884.579	1.887.616	Sesotho	MHL	sme	u598	NA	NA	NA	Mother	16471	31	6_95.21	Hlobohang	mother	Cousin	OCDS
885	12082	2433	16537	884	Mahlobohang	NA	Female	Mother	Adult	default	Is it my water that you do like this	emilie	NA	885	clara	NA	NA	na ke metsi aka aa uetsang tje	Sesotho	na ke metsi a-ka aa u-ets-a-ng tje	q cp water(6irg) 6-1s 6 sm2s-t^p_do-m^pt-rl av	na ke metsi aka aa uetsang tje	2667791	q cop n ps-sfx or pfx-v-sfx-sfx av	4928.7	4930.53	4928.7	4930.53	Sesotho	MHL	sme	u285	NA	NA	NA	Mother	16537	82	10_95.04	Hlobohang	mother	Cousin	OCDS
889	11384	2431	16523	884	Mahlobohang	NA	Female	Mother	Adult	question	Ntsoaki ?	emilie	NA	889	clara	NA	NA	Ntsoaki	Sesotho	Ntsoaki	a_name	Ntsoaki	2667093	???	5.527.142	5.529.846	5.527.142	5.529.846	Sesotho	MHL	sme	u685	NA	NA	NA	Mother	16523	92	9_95.06	Hlobohang	mother	Cousin	OCDS
889	6818	2425	16477	884	Mahlobohang	NA	Female	Mother	Adult	default	See this fool	emilie	NA	NA	NA	NA	NA	bonang sehole sena	Sesotho	bon-ang se-hole sena	see-m^ip 7-cripple(7,8) 7	bonang sehole sena	2662527	v-sfx pfx-n d	3.590.322	3.594.478	3.590.322	3.594.478	Sesotho	MHL	sme	u208	NA	NA	NA	Mother	16477	59	6_95.21	Hlobohang	mother	Cousin	OCDS
889	8614	2428	16500	884	Mahlobohang	NA	Female	Mother	Adult	default	Take a broom and sweep here next to his blanket	emilie	NA	NA	NA	NA	NA	nka lefielo ufiele mona pela kobo yahae	Sesotho	nk-a le-fielo u-fiel-e mona pela kobo ya-hae	take-m^i 5-broom(5,6) sm2s-t^p_sweep-m^s loc loc blanket(9,10) 9-1	nka lefielo ufiele mona pela kobo yahae	2664323	v-sfx pfx-n pfx-v-sfx loc loc n ps-sfx	206.6	210.486	206.6	210.486	Sesotho	MHL	sme	u34	NA	NA	NA	Mother	16500	3	8_95.10	Hlobohang	mother	Cousin	OCDS
889	6817	2425	16477	884	Mahlobohang	NA	Female	Mother	Adult	default	Ntsoaki please pick out these peas	emilie	NA	NA	NA	NA	NA	Ntsoaki ake ukhethe dierekise tsena	Sesotho	Ntsoaki ake u-kheth-e di-erekise tsena	a_name ij sm2s-t^p_choose-m^s 10-pea(9,10) 10	Ntsoaki ake ukhethe dierekise tsena	2662526	??? ij pfx-v-sfx pfx-n d	3.585.814	3.590.322	3.585.814	3.590.322	Sesotho	MHL	sme	u207	NA	NA	NA	Mother	16477	59	6_95.21	Hlobohang	mother	Cousin	OCDS
889	1170	2416	16413	884	Mahlobohang	NA	Female	Mother	Adult	question	Ntsoaki are you still weavingtieing this wood ?	emilie	NA	NA	NA	NA	NA	Ntsoaki na patsi ee untseueloha	Sesotho	Ntsoaki na patsi ee u-ntse-u-e-loh-a	a_name q wood(9,10) 9 sm2s-t^pp-sm2s-om9-weave-m^pt	Ntsoaki na patsi ee untseueloha	2656879	??? q n d pfx-pfx-pfx-pfx-v-sfx	1.704.084	1705.82	1.704.084	1705.82	Sesotho	MHL	sme	u289	NA	NA	NA	Mother	16413	28	2_94.55	Hlobohang	mother	Cousin	OCDS
889	1173	2416	16413	884	Mahlobohang	NA	Female	Mother	Adult	default	I will slap you make you sorry right now	emilie	NA	NA	NA	NA	NA	ketlaunyoka uswabe hona jwale	Sesotho	ke-tla-u-nyok-a u-swab-e hona jwale	sm1s-t^f1-om2s-slap-m^in sm2s-t^p_be_sorry-m^s av av	ketlaunyoka uswabe hona jwale	2656882	pfx-pfx-pfx-v-sfx pfx-v-sfx av av	1708.2	1.710.028	1708.2	1.710.028	Sesotho	MHL	sme	u292	NA	NA	NA	Mother	16413	28	2_94.55	Hlobohang	mother	Cousin	OCDS
889	1171	2416	16413	884	Mahlobohang	NA	Female	Mother	Adult	default	I will slap you	emilie	NA	NA	NA	NA	NA	ketlaunyoka	Sesotho	ke-tla-u-nyok-a	sm1s-t^f1-om2s-slap-m^in	ketlaunyoka	2656880	pfx-pfx-pfx-v-sfx	1705.82	1708.2	1705.82	1708.2	Sesotho	MHL	sme	u290	NA	NA	NA	Mother	16413	28	2_94.55	Hlobohang	mother	Cousin	OCDS
889	6812	2425	16477	884	Mahlobohang	NA	Female	Mother	Adult	default	No please	emilie	NA	NA	NA	NA	NA	aa hle	Sesotho	aa hle	ij ij	aa hle	2662521	ij ij	3.568.161	3.574.532	3.568.161	3.574.532	Sesotho	MHL	sme	u202	NA	NA	NA	Mother	16477	59	6_95.21	Hlobohang	mother	Cousin	OCDS
889	8613	2428	16500	884	Mahlobohang	NA	Female	Mother	Adult	default	He has been dirtied by porridge Ntswaki	emilie	NA	NA	NA	NA	NA	o masheleshele Ntsoaki	Sesotho	o ma-sheleshele Ntsoaki	cp1 6-porridge(5,6) a_name	o masheleshele Ntsoaki	2664322	cop pfx-n ???	206.6	210.486	206.6	210.486	Sesotho	MHL	sme	u33	NA	NA	NA	Mother	16500	3	8_95.10	Hlobohang	mother	Cousin	OCDS
889	9079	2428	16500	884	Mahlobohang	NA	Female	Mother	Adult	default	Ntswaki wash these dishes	emilie	NA	NA	NA	NA	NA	Ntsoaki hlatswa dijana tsena	Sesotho	Ntsoaki hlatsw-a di-jana tsena	a_name wash-m^i 8-dish(7,8) 10	Ntsoaki hlatswa dijana tsena	2664788	??? v-sfx pfx-n d	2.426.145	2.430.657	2.426.145	2.430.657	Sesotho	MHL	sme	u499	NA	NA	NA	Mother	16500	40	8_95.10	Hlobohang	mother	Cousin	OCDS
889	6688	2425	16477	884	Mahlobohang	NA	Female	Mother	Adult	question	Don't you know how to pick them out here ?	emilie	NA	NA	NA	NA	NA	ha utsebe hokhethela moo	Sesotho	ha u-tseb-e ho-kheth-el-a moo	ng sm2s-t^p_know-m^x if-choose-ap-m^pt loc	ha utsebe hokhethela moo	2662397	ng pfx-v-sfx pfx-v-sfx-sfx loc	3146	3.147.753	3146	3.147.753	Sesotho	MHL	sme	u78	NA	NA	NA	Mother	16477	52	6_95.21	Hlobohang	mother	Cousin	OCDS
889	6784	2425	16477	884	Mahlobohang	NA	Female	Mother	Adult	default	You hit him Ntsoaki	emilie	NA	NA	NA	NA	NA	umootle Ntsoaki	Sesotho	u-mo-otl-e Ntsoaki	sm2s-om1-t^p_beat-m^s a_name	umootle Ntsoaki	2662493	pfx-pfx-v-sfx ???	3488.8	3.490.902	3488.8	3.490.902	Sesotho	MHL	sme	u174	NA	NA	NA	Mother	16477	58	6_95.21	Hlobohang	mother	Cousin	OCDS
889	2105	2418	16433	884	Mahlobohang	NA	Female	Mother	Adult	question	The other blanket it is where ?	emilie	NA	NA	NA	NA	NA	kobo engwe e kae	Sesotho	kobo e-ngwe e kae	blanket(9,10) 9-aj cp9 wh	kobo engwe e kae	2657814	n pfx-aj cop wh	711.393	712.326	711.393	712.326	Sesotho	MHL	sme	u185	NA	NA	NA	Mother	16433	11	3_95.01	Hlobohang	mother	Cousin	OCDS
889	9082	2428	16500	884	Mahlobohang	NA	Female	Mother	Adult	question	Where is the salt ?	emilie	NA	NA	NA	NA	NA	letswai le kae	Sesotho	le-tswai le kae	5-salt(5,6) cp5 wh	letswai le kae	2664791	pfx-n cop wh	2.436.579	2.439.834	2.436.579	2.439.834	Sesotho	MHL	sme	u502	NA	NA	NA	Mother	16500	40	8_95.10	Hlobohang	mother	Cousin	OCDS
889	2110	2418	16433	884	Mahlobohang	NA	Female	Mother	Adult	default	Let me put on a blanket	emilie	NA	NA	NA	NA	NA	ere keapare kobo	Sesotho	ere ke-apar-e kobo	ht sm1s-t^p_put_on-m^s blanket(9,10)	ere keapare kobo	2657819	ht pfx-v-sfx n	772.851	774.874	772.851	774.874	Sesotho	MHL	sme	u190	NA	NA	NA	Mother	16433	12	3_95.01	Hlobohang	mother	Cousin	OCDS
889	2104	2418	16433	884	Mahlobohang	NA	Female	Mother	Adult	question	Can you remind me what it is that I can make them wear ?	emilie	NA	NA	NA	NA	NA	hana nkamoapesang	Sesotho	hana n-ka-mo-apes-a-ng	q sm1s-t^po-om1-put_on/c-m^in-wh	hana nkamoapesang	2657813	q pfx-pfx-pfx-v-sfx-sfx	709.47	711.393	709.47	711.393	Sesotho	MHL	sme	u184	NA	NA	NA	Mother	16433	11	3_95.01	Hlobohang	mother	Cousin	OCDS
889	2109	2418	16433	884	Mahlobohang	NA	Female	Mother	Adult	default	Good !	emilie	NA	NA	NA	NA	NA	eke	Sesotho	eke	ij	eke	2657818	ij	769	772.851	769	772.851	Sesotho	MHL	sme	u189	NA	NA	NA	Mother	16433	12	3_95.01	Hlobohang	mother	Cousin	OCDS
889	10716	2431	16523	884	Mahlobohang	NA	Female	Mother	Adult	question	They are where the water now ?	emilie	NA	889	clara	NA	NA	a kae metsi jwale	Sesotho	a kae metsi jwale	cp6 wh water(6irg) av	a kae metsi jwale	2666425	cop wh n av	2.939.293	2.942.064	2.939.293	2.942.064	Sesotho	MHL	sme	u17	NA	NA	NA	Mother	16523	48	9_95.06	Hlobohang	mother	Cousin	OCDS
889	2108	2418	16433	884	Mahlobohang	NA	Female	Mother	Adult	default	easy Ntsoaki ! you will come and crowd yourself up	emilie	NA	NA	NA	NA	NA	butle Ntsoaki letlatla leipetahanyetsa	Sesotho	butle Ntsoaki le-tla-tl-a le-i-petahan-y-ets-a	ij a_name sm2p-t^f1-come-m^in sm2p-rf-be_crowded-c-ap-m^pt	butle Ntsoaki letlatla leipetahanyetsa	2657817	ij ??? pfx-pfx-v-sfx pfx-pfx-v-sfx-sfx-sfx	755.3	759.373	755.3	759.373	Sesotho	MHL	sme	u188	NA	NA	NA	Mother	16433	12	3_95.01	Hlobohang	mother	Cousin	OCDS
889	6683	2425	16477	884	Mahlobohang	NA	Female	Mother	Adult	question	Are you going outside ?	emilie	NA	NA	NA	NA	NA	uya kantle	Sesotho	u-y-a kantle	sm2s-t^p_go-m^in loc	uya kantle	2662392	pfx-v-sfx loc	3140.6	3.142.098	3140.6	3.142.098	Sesotho	MHL	sme	u73	NA	NA	NA	Mother	16477	52	6_95.21	Hlobohang	mother	Cousin	OCDS
889	2106	2418	16433	884	Mahlobohang	NA	Female	Mother	Adult	default	Let me take you up because it is cold	emilie	NA	NA	NA	NA	NA	ere keukuke hoabata	Sesotho	ere ke-u-kuk-e ho-a-bat-a	ht sm1s-t^p.om2s-take_up-m^s sm17-t^p-be_cold-m^in	ere keukuke hoabata	2657815	ht pfx-pfx-v-sfx pfx-pfx-v-sfx	712.326	715.338	712.326	715.338	Sesotho	MHL	sme	u186	NA	NA	NA	Mother	16433	11	3_95.01	Hlobohang	mother	Cousin	OCDS
889	6680	2425	16477	884	Mahlobohang	NA	Female	Mother	Adult	default	Take away that milk Ntsoaki	emilie	NA	NA	NA	NA	NA	tlosa lebese leo Ntsoaki	Sesotho	tl-os-a le-bese leo Ntsoaki	come-rv/c-m^i 5-milk(5,6) 5 a_name	tlosa lebese leo Ntsoaki	2662389	v-sfx-sfx pfx-n d ???	3.111.387	3.125.303	3.111.387	3.125.303	Sesotho	MHL	sme	u70	NA	NA	NA	Mother	16477	51	6_95.21	Hlobohang	mother	Cousin	OCDS
889	2107	2418	16433	884	Mahlobohang	NA	Female	Mother	Adult	default	Let me sit you down right	emilie	NA	NA	NA	NA	NA	ere keududise hantle	Sesotho	ere ke-u-dud-is-e hantle	ht sm1s-t^p.om2s-sit-c-m^s av	ere keududise hantle	2657816	ht pfx-pfx-v-sfx-sfx av	750	752.19	750	752.19	Sesotho	MHL	sme	u187	NA	NA	NA	Mother	16433	12	3_95.01	Hlobohang	mother	Cousin	OCDS
889	6682	2425	16477	884	Mahlobohang	NA	Female	Mother	Adult	default	You bring me a stick outside	emilie	NA	NA	NA	NA	NA	utlontlele le phafa kantle	Sesotho	u-tlo-n-tl-el-e le phafa kantle	sm2s-t^f2-om1s-come-ap-m^in cj whip(9,10) loc	utlontlele le phafa kantle	2662391	pfx-pfx-pfx-v-sfx-sfx cj n loc	3.126.758	3.141.123	3.126.758	3.141.123	Sesotho	MHL	sme	u72	NA	NA	NA	Mother	16477	52	6_95.21	Hlobohang	mother	Cousin	OCDS
889	2114	2418	16433	884	Mahlobohang	NA	Female	Mother	Adult	default	Hey devil !	emilie	NA	NA	NA	NA	NA	hei satane	Sesotho	hei satane	ij satan(9,10)	hei satane	2657823	ij n	782.104	784.28	782.104	784.28	Sesotho	MHL	sme	u194	NA	NA	NA	Mother	16433	13	3_95.01	Hlobohang	mother	Cousin	OCDS
889	6686	2425	16477	884	Mahlobohang	NA	Female	Mother	Adult	question	What are you going to pick out ?	emilie	NA	NA	NA	NA	NA	uilokhetha eng	Sesotho	u-ilo-kheth-a eng	sm2s-t^f4-choose-m^in wh	uilokhetha eng	2662395	pfx-pfx-v-sfx wh	3143.6	3144.96	3143.6	3144.96	Sesotho	MHL	sme	u76	NA	NA	NA	Mother	16477	52	6_95.21	Hlobohang	mother	Cousin	OCDS
