utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
6926	BR1	Brother1	< xxx sac .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6938	BRO	Brother	< xxx .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6940	BRO	Brother	Anaé ?			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6941	BR1	Brother1	hein tu vas peut-être dormir avec Anouk .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6942	BRO	Brother	< xxx la momie .	%act BRO revient dans la pièce		%act BRO revient dans la pièce 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6943	BRO	Brother	je t'amène aussi la momie ?			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6945	BRO	Brother	hop [/] hop .	%act BRO donne le livre à CHI		%act BRO donne le livre à CHI 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6946	BRO	Brother	vampire de grenier .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6951	BRO	Brother	les vampires de grenier .	%sit CHI regarde le livre		%sit CHI regarde le livre 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6952	BRO	Brother	oh le petit garçon entre (.) dans le grenier .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6953	BRO	Brother	il y a un squelette .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6954	BRO	Brother	tirez .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6955	BRO	Brother	hou@o .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6956	BRO	Brother	hop .	%act BRO manipule le livre pop up		%act BRO manipule le livre pop up 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6958	BRO	Brother	mais faut euh tourner la page Anaé .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6959	BR1	Brother1	pour tourner la page faut remettre la [/] la porte .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6961	BRO	Brother	il entre dans une salle .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6962	BRO	Brother	et [/] et dit ouvrez [=! discours rapporté] .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6963	BRO	Brother	xxx .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6971	BRO	Brother	< oh je crois que <il est> [//] il y a bien beaucoup de malheurs .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6972	BRO	Brother	un vampire vous invite à manger .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6973	BRO	Brother	fermé à clé .	int fermer/2/fermé/2/fermez/2/		int fermer/2/fermé/2/fermez/2/ 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6974	BRO	Brother	ah .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6976	BRO	Brother	et Dracula vole [/] vole .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6978	BRO	Brother	< ne xxx la fenêtre .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6981	BRO	Brother	< t(u) ouvres la fenêtre Anaé ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6982	BRO	Brother	ouvre pas la fenêtre .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
6984	BRO	Brother	< tourne la page .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
7018	BRO	Brother	< pourquoi ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
7208	BR1	Brother1	et tu prends pas mon sac hein			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
7780	BRO	Brother	xxx [=! chuchote] .	%act BRO chuchote à l'oreille de CHI		%act BRO chuchote à l'oreille de CHI 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
7816	BRO	Brother	moustaches [=! chuchote] .	%act BRO chuchote à l'oreille de CHI		%act BRO chuchote à l'oreille de CHI 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
7820	BRO	Brother	< tu sais ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
7821	BRO	Brother	à la crotte de nez il y a marqué miam miam et à bisou il y a marqué berk .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
7839	BRO	Brother	< moi aussi je veux faire un bisou à l'araignée .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
7852	BRO	Brother	< dentifrice [=! chuchote] .	%act BRO chuchote à l'oreille de CHI		%act BRO chuchote à l'oreille de CHI 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
7897	BRO	Brother	et un pingouin .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8120	BRO	Brother	faut te mettre en pyjama .	%act BRO s'approche de CHI	%sit CHI secoue toujours le pyjama	%act BRO s'approche de CHI %sit CHI secoue toujours le pyjama	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8121	BRO	Brother	et dormir .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8123	BRO	Brother	et jouer en même temps dormir .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8127	BRO	Brother	va pas dormir pour de vrai .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8133	BRO	Brother	l'est coquin le bras hein ?	%sit CHI a réussi à enfiler les bras elle lève les bras en l'air et se tourne		%sit CHI a réussi à enfiler les bras elle lève les bras en l'air et se tourne 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8134	BRO	Brother	tu veux que je t'attache ?	%act BRO s'approche de CHI		%act BRO s'approche de CHI 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8167	BRO	Brother	Anaé où tu dors (.) dans ta chambre ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8191	BRO	Brother	Anaé ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8192	BRO	Brother	pendant ce temps je t'amène les petits amis ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8194	BRO	Brother	< je t'amène les petits amis Anaé ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8195	BRO	Brother	hé ho Anaé je t'amène les petits amis ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8197	BRO	Brother	oh bah viens .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8235	BRO	Brother	je t'amène les trucs Anaé .	com depuis l'étage		com depuis l'étage 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8236	BRO	Brother	les petits amis c'est pour toi .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8238	BRO	Brother	hop .	%act BRO amène des figurines à CHI dans l'escalier		%act BRO amène des figurines à CHI dans l'escalier 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8241	BRO	Brother	tiens .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8266	BRO	Brother	tiens .	%act BRO pose les figurines par terre		%act BRO pose les figurines par terre 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8271	BRO	Brother	il peut pas y aller lui sur le cheval Anaé .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8272	BRO	Brother	ah si il peut y aller .	%sit CHI a réussi à mettre le personnage sur le cheval		%sit CHI a réussi à mettre le personnage sur le cheval 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8276	BRO	Brother	< xxx deux dans le car Anaé .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8278	BRO	Brother	< faut en faire entrer deux dans le car .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8281	BRO	Brother	tout le monde ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8284	BRO	Brother	la fille elle conduit .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8286	BRO	Brother	c'est la reine tu veux dire ?			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8287	BRO	Brother	parce que xxx //.			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8312	BRO	Brother	encore des petits amis pour Anaé .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8337	BRO	Brother	< accident .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8342	BRO	Brother	après ce sera tout un film .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8362	BR1	Brother1	< c'est pas des lapins c'est des +...	%sit CHI regarde BR1		%sit CHI regarde BR1 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8363	BR1	Brother1	c'est une chouette et un pingouin je crois .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8366	BRO	Brother	< xxx le pingouin <c'est sur> [/] c'est sur une montagne .	%xpnt show sur le pyjama de l'index		%xpnt show sur le pyjama de l'index 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8367	BRO	Brother	<et ça> [/] et ça c'est une chouette .	%xpnt show sur le pyjama de l'index		%xpnt show sur le pyjama de l'index 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8368	BRO	Brother	c'est un hibou .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8369	BR1	Brother1	< sur le sapin c'est une chouette .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8371	BRO	Brother	hop .			 	Anae/2626.cha	1	clara	1	Lara		Anae	other child	Keychild	CDS
8670	BRO	Brother	< <du ukulélé> [/] <du ukulélé> [=! chuchote] .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
8672	BRO	Brother	<du ukulélé> [=! chuchote] .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
8673	BRO	Brother	<du ukulélé> [=! chuchote] .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
8789	BRO	Brother	xxx le loup .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
8790	BRO	Brother	un indice Anaé ?			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9016	BRO	Brother	< c'est ton parrain .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9064	BRO	Brother	miam .	%act BRO se penche vers CHI		%act BRO se penche vers CHI 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9226	BRO	Brother	bébé [=! chuchote] .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9249	BRO	Brother	< hop .	%act BRO pose un livre sur les genoux de CHI@G lecture de livres		%act BRO pose un livre sur les genoux de CHI@G lecture de livres 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9286	BRO	Brother	le poussin .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9380	BRO	Brother	< il est rentré .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9381	BRO	Brother	il est sorti du [//] de son livre il est rentré dans le sien .	%xpnt show le livre de l'index		%xpnt show le livre de l'index 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9384	BRO	Brother	< oh !			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9417	BRO	Brother	< ben@i c'est toi .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9418	BRO	Brother	c'est toi Anaé qui as dessiné sur la coccinelle c'est pas bien .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9419	BR1	Brother1	< sauf que là ils sont bébé .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9427	BRO	Brother	< c'est toi .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9429	BRO	Brother	je crois que c'est pas moi .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9437	BRO	Brother	< <c'est toi> [=! crie] .	%xpnt show CHI de l'index avec cont%act sur la joue bras tendu		%xpnt show CHI de l'index avec cont%act sur la joue bras tendu 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9440	BRO	Brother	<c'est toi> [=! crie] .	%xpnt show CHI de l'index bras tendu		%xpnt show CHI de l'index bras tendu 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9479	BRO	Brother	c'est Lou bébé pou .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9487	BRO	Brother	ou sinon sur le pot .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9540	BRO	Brother	< boh .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9541	BRO	Brother	oh regarde les grands pieds qu'il a .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9558	BRO	Brother	si .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9560	BRO	Brother	< de la peinture et de la pâte [/] pâte à modeler et des gommettes .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9760	BRO	Brother	< xxx savane .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9762	BRO	Brother	girafe xxx lion xxx .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9767	BRO	Brother	c'est ..?			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9769	BRO	Brother	‹Ga(rfiel) [=! chuchote]› ...	com BRO fournit l'ébauche du mot Garfield à CHI		com BRO fournit l'ébauche du mot Garfield à CHI 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9791	BRO	Brother	l'âge ...			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9812	BRO	Brother	animal comme la girafe .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9908	BRO	Brother	< dans l'âge de glace deux hein .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9918	BRO	Brother	pas un bébé mammouth euh .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
9926	BRO	Brother	<un lion> [=! chuchote] .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
10160	BRO	Brother	le ptérodactyle .			 	Anae/284.cha	1	clara				Anae	other child	Keychild	CDS
14442	BRO	Brother	< bonjour .	%act BRO entre dans la pièce après sa sieste		%act BRO entre dans la pièce après sa sieste 	Anae/21122.cha	1	clara				Anae	other child	Keychild	CDS
14564	BRO	Brother	une barbeà+papa .			 	Anae/21122.cha	1	clara				Anae	other child	Keychild	CDS
14579	BRO	Brother	c'est de ton truc d' autocollants là .			 	Anae/21122.cha	1	clara				Anae	other child	Keychild	CDS
14580	BRO	Brother	c'est toi qui l'as collé .			 	Anae/21122.cha	1	clara				Anae	other child	Keychild	CDS
14581	BRO	Brother	hein c'est elle qui l'a collé .			 	Anae/21122.cha	1	clara				Anae	other child	Keychild	CDS
14687	BRO	Brother	< Anaé allume le .			 	Anae/21122.cha	1	clara				Anae	other child	Keychild	CDS
14698	BRO	Brother	déjà il faut euh l'allumer le micro .			 	Anae/21122.cha	1	clara				Anae	other child	Keychild	CDS
14798	COU	Anouk Cousin Relative	Anaé xxx encore renverser la tartine du déjeuner .	%act COU ramasse des objets par terre		%act COU ramasse des objets par terre 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14811	COU	Anouk Cousin Relative	moi Anaé je dois payer tu viens avec moi ?			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14813	COU	Anouk Cousin Relative	allez .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14828	COU	Anouk Cousin Relative	Anaé xxx .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14830	COU	Anouk Cousin Relative	alors avec du celui-là .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14838	COU	Anouk Cousin Relative	< xxx mange .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14839	COU	Anouk Cousin Relative	allez .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14855	COU	Anouk Cousin Relative	alors moi je veux le gros gâteau .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14894	COU	Anouk Cousin Relative	xxx où il est les ciseaux Anaé ?			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14896	COU	Anouk Cousin Relative	xxx .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14916	COU	Anouk Cousin Relative	montre moi .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14924	COU	Anouk Cousin Relative	< yyy voir .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14926	COU	Anouk Cousin Relative	< <fais voir> [/] fais voir .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14955	COU	Anouk Cousin Relative	< yyy .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14956	COU	Anouk Cousin Relative	tu viens voir ?			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14957	COU	Anouk Cousin Relative	‹non [/]› non <‹il y a› pas> [//] ‹il y a› du café et de l'eau xxx .	%sit BR1 regarde ce que fait COU		%sit BR1 regarde ce que fait COU 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14976	COU	Anouk Cousin Relative	pch@o à euh à toi tu fais ça .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14977	COU	Anouk Cousin Relative	a@p prends la cafetière .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14978	COU	Anouk Cousin Relative	c'est bon c'est pour maman ça et ça c'est pour moi .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
14981	COU	Anouk Cousin Relative	< et ça c'est pour toi .	%act COU tend une tasse à CHI		%act COU tend une tasse à CHI 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15012	COU	Anouk Cousin Relative	on va faire du piquenique Anaé .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15026	COU	Anouk Cousin Relative	on va faire un piquenique Anaé ?			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15029	COU	Anouk Cousin Relative	‹et [/]› et puis <on va dormir> [/] on va dormir au piquenique hein .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15032	COU	Anouk Cousin Relative	allez <on va manger au au petit déjeuner> [//] au petit déjeuner on va manger quoi ?			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15035	COU	Anouk Cousin Relative	‹An(aé) [/]› Anaé <on va> [/] on va manger des petits pois au déjeuner .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15055	COU	Anouk Cousin Relative	et Anaé .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15056	COU	Anouk Cousin Relative	Anaé toi t(u) es à la cantine .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15061	COU	Anouk Cousin Relative	où elle est la carte ?			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15063	COU	Anouk Cousin Relative	Anaé où elle est la carte ?			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15064	COU	Anouk Cousin Relative	oh c'est quoi ça ?			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15066	COU	Anouk Cousin Relative	ah mais non regardez .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15067	COU	Anouk Cousin Relative	et ça c'est quoi ?			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15069	COU	Anouk Cousin Relative	< hé non .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15072	COU	Anouk Cousin Relative	ai fait du café .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15073	COU	Anouk Cousin Relative	on va mettre .	%act COU pose un tissu sur le sol		%act COU pose un tissu sur le sol 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15101	COU	Anouk Cousin Relative	ah c'est ‹le [/]› le xxx de bébé .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15157	BR1	Brother1	ben trempe pas le truc dedans (.) trempe pas ça dedans .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15165	BR1	Brother1	Anaé montre à Aliyah comment tu fais du cerceau .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15171	BR1	Brother1	celui-là .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15210	COU	Anouk Cousin Relative	donne moi .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15213	COU	Anouk Cousin Relative	doucement .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15214	COU	Anouk Cousin Relative	oh d'accord zə@p vais faire .	%act COU s'éloigne		%act COU s'éloigne 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15215	COU	Anouk Cousin Relative	et si on faisait Bateau sur l eau .	%act COU s'éloigne en courant		%act COU s'éloigne en courant 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15228	COU	Anouk Cousin Relative	< Anaé tu viens on va faire le bateau .	%act COU monte sur la balancelle		%act COU monte sur la balancelle 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15230	COU	Anouk Cousin Relative	< allez ‹va [/]› va là .	%xpnt show de l'index		%xpnt show de l'index 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15232	COU	Anouk Cousin Relative	Bateau sur l eau <la rivière> [/] <la rivière tombé dans l'eau> [=! chante] .	%act COU jette sa tête en arrière à la fin		%act COU jette sa tête en arrière à la fin 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15234	COU	Anouk Cousin Relative	‹patatras [/]› ‹patatras [=! rit]› .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15237	COU	Anouk Cousin Relative	< ‹patatras [/]› patatras .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15241	COU	Anouk Cousin Relative	on saute comme une grenouille .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15243	COU	Anouk Cousin Relative	< comme les grenouilles on a fait la fête .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15244	COU	Anouk Cousin Relative	la la .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15245	COU	Anouk Cousin Relative	moi ʃ@p suis pieds nus .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15250	COU	Anouk Cousin Relative	< [=! fredonne] yyy .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15257	COU	Anouk Cousin Relative	< yyy .	ximi COU répète le mot de CHI		ximi COU répète le mot de CHI 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15258	COU	Anouk Cousin Relative	yyy /.			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15261	COU	Anouk Cousin Relative	bizarre .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15264	COU	Anouk Cousin Relative	sauter .	ximi COU imite CHI	%act COU saute à son tour	ximi COU imite CHI %act COU saute à son tour	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15268	COU	Anouk Cousin Relative	yyy .	int d'accord/2/encore/2/		int d'accord/2/encore/2/ 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15270	COU	Anouk Cousin Relative	< ‹xxx [=! chante]› ‹Bateau sur l eau [/]› la ‹rivière [/]› <la rivière Bateau sur l eau> [=! chante] .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15272	COU	Anouk Cousin Relative	Spiderman .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15276	COU	Anouk Cousin Relative	[=! rit] <Bateau sur l eau la rivière> [=! chante] .	%act COU se balance et saute sur la balancelle		%act COU se balance et saute sur la balancelle 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15278	COU	Anouk Cousin Relative	une autre .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15280	COU	Anouk Cousin Relative	< ‹yyy (.)› yyy .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15284	COU	Anouk Cousin Relative	Spiderman .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15289	COU	Anouk Cousin Relative	une autre .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15291	COU	Anouk Cousin Relative	< <xxx la cabane habitait dans la maison> [=! chantonne] .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15292	COU	Anouk Cousin Relative	xxx .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15294	COU	Anouk Cousin Relative	alors la piscine est remplie .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15296	COU	Anouk Cousin Relative	<‹il y a› un bateau pour aller à la yyy> [=! chantonne] .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15298	COU	Anouk Cousin Relative	yyy Spiderman .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15309	COU	Anouk Cousin Relative	le loup .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15310	COU	Anouk Cousin Relative	oh .	%act COU regarde dans la même direction que CHI		%act COU regarde dans la même direction que CHI 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15312	COU	Anouk Cousin Relative	< bateau sur [=! chante] +/.	%sit COU se lève de la balancelle		%sit COU se lève de la balancelle 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15322	COU	Anouk Cousin Relative	moi aussi Anaé attends moi .	%act COU court vers la maison		%act COU court vers la maison 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15324	COU	Anouk Cousin Relative	zə@p suis allée avec toi .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15326	COU	Anouk Cousin Relative	xxx .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15341	COU	Anouk Cousin Relative	elle est partie .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15345	COU	Anouk Cousin Relative	non <c'est à> [/] c'est à moi Anaé .	%sit CHI sort de la maison sur un cheval suivie de COU		%sit CHI sort de la maison sur un cheval suivie de COU 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15370	COU	Anouk Cousin Relative	viens Anaé on va monter sur Cacao .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15376	COU	Anouk Cousin Relative	toucoutouctouc@o .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15385	COU	Anouk Cousin Relative	allez allez Anaé ‹on [/]› <on va> [/] on va /.			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15396	COU	Anouk Cousin Relative	hé Anaé <tu mon(tes)> [//] on monte toutes les deux sur le cheval .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15397	COU	Anouk Cousin Relative	en arrière .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
15400	COU	Anouk Cousin Relative	< xxx .			 	Anae/317.cha	1	clara				Anae	other child	Keychild	CDS
